feature,stat_mannwhitney_u,effect_mean_diff,p_value,p_adj_bh,direction
svd_64,45298.0,-0.00013714525055403892,0.888560342009461,0.9869712568354999,down
svd_65,47039.0,0.000941984359147461,0.33697554192869006,0.9869712568354999,up
svd_66,45718.0,0.000523034822679125,0.7353999367432991,0.9869712568354999,up
svd_68,45304.0,6.300990835861262e-05,0.8863279363261544,0.9869712568354999,up
svd_71,46045.0,0.00032842125537651504,0.6227389851646641,0.9869712568354999,up
svd_72,43332.0,-0.0006382409977600571,0.43221157823535816,0.9869712568354999,down
svd_73,42879.0,-0.000760366843934183,0.317900639379631,0.9869712568354999,down
svd_74,46037.0,0.0007913175636716006,0.6254052677061912,0.9869712568354999,up
svd_76,45440.0,8.028074732243957e-05,0.8360021655428884,0.9869712568354999,up
svd_77,43182.0,-0.00026571548512237925,0.3919620335605871,0.9869712568354999,down
svd_78,45188.0,0.00019079145408261997,0.9296264900201,0.9869712568354999,up
svd_79,45890.0,-7.209790949378699e-05,0.6752414713370569,0.9869712568354999,down
svd_80,47260.0,0.0004550346460594608,0.28721455283451547,0.9869712568354999,up
svd_81,44640.0,-0.0001700926701756944,0.8655379637051752,0.9869712568354999,down
svd_83,46219.0,0.0005058713078717667,0.566016298492001,0.9869712568354999,up
svd_84,46905.0,0.0003871206969983679,0.3696961401893938,0.9869712568354999,up
svd_85,43920.0,-0.00037585058161849615,0.6111324374973741,0.9869712568354999,down
svd_86,45785.0,0.0008617896674394776,0.7117483283980852,0.9869712568354999,up
svd_87,45297.0,-0.00015312177248749721,0.888932496061542,0.9869712568354999,down
svd_88,46935.0,0.0009242663032974707,0.362204201108561,0.9869712568354999,up
svd_89,46642.0,0.00015456322538427765,0.4394238588955667,0.9869712568354999,up
svd_90,44592.0,6.29146376538753e-05,0.847791193366155,0.9869712568354999,up
svd_91,45637.0,0.0003912546168096489,0.7643302883658131,0.9869712568354999,up
svd_92,43969.0,-0.00037116174869600434,0.6274082029887609,0.9869712568354999,down
svd_93,45279.0,-0.0003305715483867931,0.8956353767036945,0.9869712568354999,down
svd_95,46913.0,0.0006747190951085474,0.3676889333957064,0.9869712568354999,up
svd_96,47238.0,0.0009759015976927828,0.2919334010582634,0.9869712568354999,up
svd_97,43335.0,-0.00028377179005784325,0.43304024895181314,0.9869712568354999,down
svd_100,45504.0,0.0003237985597023711,0.8125368326225495,0.9869712568354999,up
svd_101,44791.0,-9.822726709977358e-05,0.921768687781956,0.9869712568354999,down
svd_102,44505.0,6.309050807584586e-05,0.8158270065736298,0.9869712568354999,up
svd_103,46463.0,0.00020311731767563753,0.49091432852221983,0.9869712568354999,up
svd_105,47048.0,0.0004894016355008987,0.3348467120412839,0.9869712568354999,up
svd_106,44398.0,-0.0005574963457281674,0.7769362822120378,0.9869712568354999,down
svd_108,44551.0,-0.00024365767815451197,0.8326930080716981,0.9869712568354999,down
svd_109,44355.0,-0.0003723312398598383,0.7614575321949122,0.9869712568354999,down
svd_110,46411.0,0.0004690892073361689,0.5064582181907658,0.9869712568354999,up
svd_112,45416.0,0.00031789769045459653,0.8448406336318098,0.9869712568354999,up
svd_113,43231.0,-0.0005997201924663496,0.4048531722209533,0.9869712568354999,down
svd_114,44430.0,4.263588692818196e-06,0.7885134841754804,0.9869712568354999,up
svd_115,42796.0,-0.0009409487924385332,0.29932810234240326,0.9869712568354999,down
svd_116,45560.0,-0.00020851242753020292,0.7921410932053135,0.9869712568354999,down
svd_117,45973.0,0.00021435988527770473,0.6469098101540272,0.9869712568354999,up
svd_118,45243.0,0.00010521270224656188,0.9090630394912739,0.9869712568354999,up
svd_119,47017.0,0.0005108238652280158,0.34221589386204054,0.9869712568354999,up
svd_120,43337.0,-0.00068433291382592,0.43359320642819354,0.9869712568354999,down
svd_121,44767.0,-0.000232922688616147,0.9127977285206871,0.9869712568354999,down
svd_122,43992.0,-0.00027319568688600386,0.6351114835604564,0.9869712568354999,down
svd_123,43870.0,-0.00035878141334126613,0.594720281157901,0.9869712568354999,down
svd_124,44664.0,-9.403021468278817e-05,0.8744374265624241,0.9869712568354999,down
svd_126,45900.0,-0.0001486473335474302,0.6718025212875864,0.9869712568354999,down
svd_127,45666.0,0.0005181217759532284,0.7539322679099898,0.9869712568354999,up
svd_54,44897.0,-8.958423324548021e-05,0.961494091566257,0.9885810026700191,down
svd_63,45090.0,0.00038672790814634644,0.9663746654475672,0.9885810026700191,up
svd_70,44928.0,-0.0004675681663703836,0.9731344245033001,0.9885810026700191,down
svd_99,44881.0,0.0001191479963900262,0.9554892310070293,0.9885810026700191,up
svd_107,45118.0,-0.00015557918927158596,0.9558644643356717,0.9885810026700191,down
svd_69,44954.0,3.831973440750158e-06,0.9829018018046667,0.9906411860708452,up
svd_98,45019.0,5.418391498748708e-05,0.9930475411621862,0.9930475411621862,up
