feature,stat_spearman_rho,effect_spearman_rho,p_value,p_adj_bh,direction
f2,-0.7438748446062238,-0.7438748446062238,9.863472287171873e-38,1.2625244527579997e-35,down
f75,-0.47339546658128756,-0.47339546658128756,5.864433293680458e-13,3.7532373079554934e-11,down
f122,-0.4377935624016971,-0.4377935624016971,4.2076383698698995e-11,1.7952590378111572e-09,down
f105,0.39607287726254453,0.39607287726254453,3.4763421843307308e-09,1.1124294989858338e-07,up
f96,-0.3893567125520046,-0.3893567125520046,6.695462405956089e-09,1.714038375924759e-07,down
f115,0.3748352753400264,0.3748352753400264,2.6291175333438023e-08,5.608784071133445e-07,up
f83,0.36787934436208725,0.36787934436208725,4.945568840617276e-08,9.043325879985877e-07,up
f125,0.3543521921233919,0.3543521921233919,1.6202749184772588e-07,2.592439869563614e-06,up
f76,0.3434814333896117,0.3434814333896117,4.0430830685345017e-07,4.8081330746164546e-06,up
f81,-0.3427973544910996,-0.3427973544910996,4.27764941611407e-07,4.8081330746164546e-06,down
f90,0.3421606870013954,0.3421606870013954,4.507624757452926e-07,4.8081330746164546e-06,up
f106,-0.3427607799757337,-0.3427607799757337,4.290550761292327e-07,4.8081330746164546e-06,down
f100,0.3346317552827223,0.3346317552827223,8.300070520058895e-07,8.172377127442604e-06,up
f82,0.320011431418088,0.320011431418088,2.5955146846001587e-06,2.3730419973487164e-05,up
f97,-0.31746205223591045,-0.31746205223591045,3.1473582941735247e-06,2.6857457443614076e-05,down
f59,0.29953241203649417,0.29953241203649417,1.1624451546343726e-05,9.299561237074981e-05,up
f65,-0.28756306323005393,-0.28756306323005393,2.6533678398251703e-05,0.00017875320184085358,down
f87,0.288295908149054,0.288295908149054,2.5252918013155715e-05,0.00017875320184085358,up
f118,0.28769039672799485,0.28769039672799485,2.630682909732562e-05,0.00017875320184085358,up
f64,-0.27734116349109994,-0.27734116349109994,5.215976442625607e-05,0.00031792618316956085,down
f74,0.27738180184150657,0.27738180184150657,5.202249678236761e-05,0.00031792618316956085,up
f77,-0.2637842097954397,-0.2637842097954397,0.00012280632010053282,0.0007145094987667365,down
f72,0.26057919856003486,0.26057919856003486,0.00014937771692338927,0.0008313194680953838,up
f85,-0.25955240290642667,-0.25955240290642667,0.0001589681850140126,0.0008478303200747339,down
f47,0.24846490630381088,0.24846490630381088,0.0003062967133744889,0.001568239172477383,up
f103,0.24655354922301786,0.24655354922301786,0.000341951213083924,0.0016834521259516259,up
f3,-0.24216325276741887,-0.24216325276741887,0.0004389335722711143,0.002080870268544542,down
f6,0.2292104558811376,0.2292104558811376,0.0008933152387434828,0.004083726805684492,up
f62,0.2110843969880891,0.2110843969880891,0.002265202210003667,0.009998133892429978,up
f113,0.20259504558813884,0.20259504558813884,0.003415835352335771,0.014178624247331567,up
f127,-0.20248396743036065,-0.20248396743036065,0.003433885559900614,0.014178624247331567,down
f63,0.19662256269004072,0.19662256269004072,0.004517757365451487,0.018071029461805947,up
f69,0.19354759417593714,0.19354759417593714,0.005201641388684439,0.02017606356823055,up
f55,-0.19162133636666168,-0.19162133636666168,0.005675994186364693,0.021368448701608256,down
f34,-0.19096028586671338,-0.19096028586671338,0.0058474946434884595,0.021385123267614936,down
f37,-0.18592790347468927,-0.18592790347468927,0.007312515210897397,0.026000054083190744,down
f54,0.18165816745863003,0.18165816745863003,0.008803000708233215,0.030453624071725718,up
f94,-0.17309837625130817,-0.17309837625130817,0.012623132561983538,0.04252002547194455,down
f38,0.16974164850771845,0.16974164850771845,0.01447964898044107,0.045550911830746235,up
f56,0.16973487544931734,0.16973487544931734,0.014483624553865898,0.045550911830746235,up
f119,-0.1695533574841676,-0.1695533574841676,0.014590526445785902,0.045550911830746235,down
f73,-0.16717195015033762,-0.16717195015033762,0.016058295859901116,0.048939568334936734,down
f58,0.16270173160560553,0.16270173160560553,0.01916405402444702,0.05704648639835392,up
f104,0.16035825339882173,0.16035825339882173,0.02099136356475171,0.06106578491564134,up
f28,-0.15975274197776257,-0.15975274197776257,0.02148732226355698,0.06111949443856208,down
f116,0.1584766977749936,0.1584766977749936,0.022565749542847218,0.06279165090183574,up
f9,-0.1575474341623614,-0.1575474341623614,0.023380197749851242,0.06367373004214806,down
f78,-0.1561264465098087,-0.1561264465098087,0.024674560835384902,0.06579882889435974,down
f93,0.15541527537769223,0.15541527537769223,0.02534517868787756,0.066207813715272,up
f44,0.15313681853155908,0.15313681853155908,0.02760016179200004,0.0706564141875201,up
f32,0.15260174691787146,0.15260174691787146,0.028153956611575978,0.07066091071140637,up
f84,0.15186890199887146,0.15186890199887146,0.028927851548986173,0.07120701919750443,up
f50,-0.14772649948075303,-0.14772649948075303,0.033652388800071875,0.08071765926418564,down
f98,-0.14739868345413934,-0.14739868345413934,0.03405276250207832,0.08071765926418564,down
f66,0.1448032474748343,0.1448032474748343,0.037367639610054675,0.08696468854703633,up
f123,-0.13931300633489516,-0.13931300633489516,0.045284625339369736,0.10350771506141654,down
f51,-0.1380748912591724,-0.1380748912591724,0.047251891644597074,0.10610951106155132,down
f39,0.1314576132012887,0.1314576132012887,0.05901325580090036,0.13023615073302147,up
