feature,stat_spearman_rho,effect_spearman_rho,p_value,p_adj_bh,direction
f1,-0.6475411390892768,-0.6475411390892768,5.44175559209064e-26,6.965447157876019e-24,down
f2,-0.4689718111095929,-0.4689718111095929,1.0248693152682426e-12,6.559163617716753e-11,down
f74,-0.451953545787693,-0.451953545787693,8.157376572563056e-12,3.4804806709602373e-10,down
f94,-0.398625498192766,-0.398625498192766,2.69930620013154e-09,8.637779840420927e-08,down
f86,-0.3746778747796322,-0.3746778747796322,2.667417932964825e-08,6.828589908389952e-07,down
f57,-0.3669298754766825,-0.3669298754766825,5.384832410160167e-08,1.1487642475008357e-06,down
f119,0.3559871457590865,0.3559871457590865,1.407862814554367e-07,2.5743777180422713e-06,up
f81,0.3466465171897079,0.3466465171897079,3.1090553339454193e-07,4.974488534312671e-06,up
f76,0.33361185472283494,0.33361185472283494,9.004540591141915e-07,1.2806457729624056e-05,up
f98,-0.3254700957626797,-0.3254700957626797,1.7075116031464196e-06,2.1856148520274172e-05,down
f73,-0.31587778576292236,-0.31587778576292236,3.5447706542498247e-06,4.1248240340361594e-05,down
f39,-0.3076453673627921,-0.3076453673627921,6.504548137153489e-06,6.938184679630389e-05,down
f82,0.30373348018416346,0.30373348018416346,8.624630221990026e-06,8.491943603190179e-05,up
f99,-0.3026022668734289,-0.3026022668734289,9.350699045035325e-06,8.549210555460869e-05,down
f75,0.2949503395143334,0.2949503395143334,1.6013286255728655e-05,0.00013664670938221785,up
f95,0.2891318978442874,0.2891318978442874,2.386321721114573e-05,0.00019090573768916583,up
f66,0.2775545520468654,0.2775545520468654,5.144276725406733e-05,0.00038733377697180104,up
f104,0.25892065431705036,0.25892065431705036,0.0001651514848999915,0.0011744105592888284,up
f54,-0.24278192087550632,-0.24278192087550632,0.00042387419482509185,0.0028555735230321976,down
f106,-0.24034629412990563,-0.24034629412990563,0.00048607526506013084,0.003110881696384837,down
f40,-0.2358146752571186,-0.2358146752571186,0.0006248180927596114,0.0035036823307718905,down
f63,-0.2365507757846779,-0.2365507757846779,0.0006000398617261621,0.0035036823307718905,down
f118,-0.23567665640820123,-0.23567665640820123,0.0006295679188105741,0.0035036823307718905,down
f50,0.2332680921819961,0.2332680921819961,0.0007180131410134353,0.0038294034187383217,up
f55,0.22989339601336936,0.22989339601336936,0.0008612932269151846,0.004409821321805746,up
f62,-0.22752948494416694,-0.22752948494416694,0.000976855600479557,0.004809135263899357,down
f114,0.21659216773045006,0.21659216773045006,0.00172063482422859,0.00815708361115776,up
f72,0.21103893875048055,0.21103893875048055,0.0022702855081678506,0.010378448037338745,up
f101,-0.19978093068192626,-0.19978093068192626,0.0039005609861450332,0.017216269180226354,down
f53,-0.19682164418602144,-0.19682164418602144,0.004476403037641831,0.01909931962727181,down
f64,0.1942534110953825,0.1942534110953825,0.00503693661823762,0.020797673778529525,up
f123,0.18545267978794533,0.18545267978794533,0.007466479399060628,0.029865917596242512,up
f65,-0.1833188001336052,-0.1833188001336052,0.008193970083389542,0.029985711370046957,down
f90,-0.18296292800355357,-0.18296292800355357,0.00832123895097581,0.029985711370046957,down
f113,-0.18265306215647434,-0.18265306215647434,0.008433481322825707,0.029985711370046957,down
f125,-0.18367873164156617,-0.18367873164156617,0.008067011326658682,0.029985711370046957,down
f9,0.1791444065168396,0.1791444065168396,0.009801367627622059,0.033015133061463774,up
f80,-0.17963153186595973,-0.17963153186595973,0.009600420233148443,0.033015133061463774,down
f6,-0.17794147752970682,-0.17794147752970682,0.010313616836205759,0.033849819359854795,down
f48,-0.17033014394970467,-0.17033014394970467,0.014137847235189278,0.04524111115260569,down
f56,0.16393932999444244,0.16393932999444244,0.018255958743284076,0.056994212661960045,up
f121,0.15697479062799427,0.15697479062799427,0.0238945999428216,0.07282163792098012,up
