feature,stat_spearman_rho,effect_spearman_rho,p_value,p_adj_bh,direction
f1,0.7372691278602365,0.7372691278602365,9.171271048387946e-37,1.173922694193657e-34,up
f72,-0.540126785981102,-0.540126785981102,4.4981038345414896e-17,2.8787864541065533e-15,down
f87,-0.5331034823478854,-0.5331034823478854,1.348275857141253e-16,5.7526436571360125e-15,down
f81,-0.525819654314055,-0.525819654314055,4.09883689427128e-16,1.3116278061668097e-14,down
f38,-0.5098896727348504,-0.5098896727348504,4.2587354811965224e-15,1.0902362831863097e-13,down
f23,-0.5069194231882679,-0.5069194231882679,6.501849718021039e-15,1.3870612731778217e-13,down
f101,0.48345323056213824,0.48345323056213824,1.5990456301491649e-13,2.9239691522727587e-12,up
f0,-0.46659106011198714,-0.46659106011198714,1.3794721802071777e-12,2.2071554883314843e-11,down
f83,0.450477897313601,0.450477897313601,9.712769903855259e-12,1.3813717196594146e-10,up
f21,-0.43948838106062166,-0.43948838106062166,3.4712170700499783e-11,4.050479899281849e-10,down
f123,-0.4394639568980641,-0.4394639568980641,3.480881163445339e-11,4.050479899281849e-10,down
f90,0.41171810823268307,0.41171810823268307,7.126507373298289e-10,7.601607864851509e-09,up
f63,0.3839763302610617,0.3839763302610617,1.1201100020701865e-08,1.1028775404998759e-07,up
f126,0.37914441676842564,0.37914441676842564,1.7642143265205492e-08,1.6129959556759308e-07,up
f105,-0.37068551513599285,-0.37068551513599285,3.839661204537351e-08,3.2765108945385394e-07,down
f117,-0.3673678997219252,-0.3673678997219252,5.177712247352752e-08,4.142169797882202e-07,down
f98,-0.36327413869769515,-0.36327413869769515,7.453375528551143e-08,5.61195333914439e-07,down
f16,0.3575493863737886,0.3575493863737886,1.230055438813011e-07,8.747060898225855e-07,up
f19,0.33630036494871685,0.33630036494871685,7.259787484390824e-07,4.8908042000106606e-06,up
f14,-0.33161499643142606,-0.33161499643142606,1.0552705897020559e-06,6.43212549913634e-06,down
f104,-0.33219032114944846,-0.33219032114944846,1.0082352476229415e-06,6.43212549913634e-06,down
f100,-0.3288591367561821,-0.3288591367561821,1.3111727011083402e-06,7.628641170084888e-06,down
f58,0.3269635503621319,0.3269635503621319,1.5205031186831814e-06,8.190282853145423e-06,up
f95,-0.32683600195766477,-0.32683600195766477,1.5356780349647666e-06,8.190282853145423e-06,down
f125,0.3209307822104162,0.3209307822104162,2.420153676014197e-06,1.2391186821192689e-05,up
f127,0.31978013277437145,0.31978013277437145,2.641503142248118e-06,1.300432316183689e-05,up
f82,-0.3146605569227242,-0.3146605569227242,3.8820902928482734e-06,1.840398361053996e-05,down
f52,-0.3130472052960058,-0.3130472052960058,4.3764603610890495e-06,2.0006675936407084e-05,down
f89,-0.30892494941545867,-0.30892494941545867,5.925940335936016e-06,2.6155874586200346e-05,down
f69,-0.3041418842479377,-0.3041418842479377,8.375891191941155e-06,3.573713575228226e-05,down
f70,-0.3035909836924729,-0.3035909836924729,8.713055042691302e-06,3.5976485337564086e-05,down
f46,-0.30149457640628285,-0.30149457640628285,1.0117570297920792e-05,4.047028119168317e-05,down
f50,-0.2968200630723511,-0.2968200630723511,1.4060578143403082e-05,5.453800007138165e-05,down
f92,-0.27660499786221576,-0.27660499786221576,5.4706137234929164e-05,0.0002059525166491451,down
f15,-0.27064007460649325,-0.27064007460649325,8.00959942132456e-05,0.0002929224931227268,down
f61,-0.2648026997552379,-0.2648026997552379,0.00011533527155678195,0.0004100809655352247,down
f57,-0.26185823126913277,-0.26185823126913277,0.00013818730390195,0.00046547302366972633,down
f113,0.26209840220094877,0.26209840220094877,0.00013617546159231032,0.00046547302366972633,up
f12,0.2569679711659426,0.2569679711659426,0.0001857131059393322,0.0005859392646882011,up
f32,0.25679157443636025,0.25679157443636025,0.0001876836707204394,0.0005859392646882011,up
f65,0.2572352800561558,0.2572352800561558,0.00018276370521119132,0.0005859392646882011,up
f44,0.25466802919177295,0.25466802919177295,0.00021298851889590774,0.0006491078671113379,up
f94,0.2521401283670661,0.2521401283670661,0.0002472499075893017,0.000735999724916991,up
