feature,stat_mannwhitney_u,effect_mean_diff,p_value,p_adj_bh,direction
svd_45,44175.0,-0.0006438850540578963,0.6977573746127288,0.9501377016003115,down
svd_70,45842.0,0.000645876386789987,0.6918418633832663,0.9501377016003115,up
svd_16,45659.0,-0.0007725105022453418,0.7564381271319124,0.9696164555917202,down
svd_27,45687.0,0.00014785479539321358,0.7464302925763506,0.9696164555917202,up
svd_54,45720.0,0.0006808234082527598,0.7346901355517678,0.9696164555917202,up
svd_64,45754.0,0.00027638396842837373,0.7226587524826587,0.9696164555917202,up
svd_83,45656.0,0.0003521857846466703,0.7575128559310313,0.9696164555917202,up
svd_121,44343.0,-0.0003779243362437587,0.7571545607935288,0.9696164555917202,down
svd_7,44479.0,-0.0028450738883747705,0.8063311194932388,0.9728809792074631,down
svd_9,44422.0,-0.001602880189454675,0.7856146854494419,0.9728809792074631,down
svd_15,45502.0,0.001344226959630906,0.8132676935562386,0.9728809792074631,up
svd_78,45549.0,0.0003470646018206385,0.7961366586914427,0.9728809792074631,up
svd_92,45581.0,0.00012401764933968988,0.7845284016367204,0.9728809792074631,up
svd_94,45598.0,5.9677874950032085e-06,0.7783807782060337,0.9728809792074631,up
svd_112,45518.0,-7.174293779090336e-05,0.8074253707488372,0.9728809792074631,down
svd_56,45434.0,0.00035780423412812697,0.8382098835968987,0.9767822385920587,up
svd_79,44545.0,-3.597081522529469e-05,0.8304885405302265,0.9767822385920587,down
svd_108,44580.0,-0.0001503578426002682,0.8433661625969788,0.9767822385920587,down
svd_122,45410.0,0.00038912477642394144,0.8470533475290509,0.9767822385920587,up
svd_69,44634.0,0.0002819591117865215,0.8633157102593545,0.9866465260106908,up
svd_28,44718.0,0.0005381112823190996,0.8945176962595729,0.9936342171186116,up
svd_55,45268.0,0.000478220274746928,0.8997352808113728,0.9936342171186116,up
svd_81,44734.0,3.855814347352858e-05,0.9004810092637417,0.9936342171186116,up
svd_116,44715.0,0.00018637610560868015,0.8934002280800678,0.9936342171186116,up
svd_111,44756.0,6.149768864872852e-05,0.9086896771921034,0.9941220400050361,up
svd_102,45222.0,0.00021471632571953202,0.9169081065366822,0.9946121833618248,up
svd_20,45193.0,-0.0003857307296699963,0.9277549312982121,0.9968055950411882,down
svd_32,44882.0,0.0008218620578670969,0.9558644631109324,0.9968055950411882,up
svd_50,45025.0,-0.0005139916532008069,0.9907927772244053,0.9968055950411882,down
svd_61,45068.0,-9.953425429141925e-06,0.9746368717139642,0.9968055950411882,down
svd_86,44963.0,-4.654202939727882e-05,0.9862834883349737,0.9968055950411882,down
svd_88,44953.0,-6.585635412579112e-05,0.982526076181721,0.9968055950411882,down
svd_101,44929.0,-8.633927532193536e-05,0.9735100270176577,0.9968055950411882,down
svd_105,45138.0,7.835073534616808e-05,0.9483617651667594,0.9968055950411882,up
svd_124,44879.0,3.72302766740743e-06,0.9547387927705371,0.9968055950411882,up
svd_125,44991.0,-0.0002550085892832901,0.9968055950411882,0.9968055950411882,down
