feature,stat_mannwhitney_u,effect_mean_diff,p_value,p_adj_bh,direction
f171,3444.5,0.0,1.0,1.0,up
f172,3444.5,0.0,1.0,1.0,up
f173,3444.5,0.0,1.0,1.0,up
f174,3444.5,0.0,1.0,1.0,up
f175,4125.0,0.0008719586500763355,0.028080771677308432,1.0,up
f176,3444.5,0.0,1.0,1.0,up
f177,3444.0,-3.604316545358628e-09,1.0,1.0,down
f178,3451.0,3.4526203242158628e-06,0.9772595079733407,1.0,up
f179,3444.5,0.0,1.0,1.0,up
f180,2802.0,-1.6359376227721595e-05,0.021911149047713355,1.0,down
f181,3444.5,0.0,1.0,1.0,up
f182,3444.5,0.0,1.0,1.0,up
f183,3444.5,0.0,1.0,1.0,up
f184,3780.0,4.095282780458164e-06,0.20838380206280416,1.0,up
f185,3444.5,0.0,1.0,1.0,up
f186,3395.0,-2.837096751563767e-06,0.8262480762958164,1.0,down
f187,3258.0,3.1032287957517047e-07,0.5266462602997015,1.0,up
f188,3444.5,0.0,1.0,1.0,up
f189,3444.5,0.0,1.0,1.0,up
f190,3444.5,0.0,1.0,1.0,up
f191,3444.5,0.0,1.0,1.0,up
f192,3277.5,-1.9067366919038446e-05,0.4456991762769821,1.0,down
f193,3523.0,-2.055661402171455e-06,0.6227371614624304,1.0,down
f194,3444.5,0.0,1.0,1.0,up
f195,2915.0,-5.221424445668404e-06,0.0711310792875156,1.0,down
f196,3647.0,1.6061098268623772e-05,0.5141415350819973,1.0,up
f197,2847.0,-1.6771424183038535e-07,0.028489071689960357,1.0,down
f198,3444.5,0.0,1.0,1.0,up
f199,3444.5,0.0,1.0,1.0,up
f200,3555.0,-1.3832194025485203e-05,0.7222518752318665,1.0,down
f201,3486.0,6.543183211848723e-07,0.3231762510951163,1.0,up
f202,3444.5,0.0,1.0,1.0,up
f203,3444.5,0.0,1.0,1.0,up
f204,3444.5,0.0,1.0,1.0,up
f205,3247.0,8.011645678127835e-05,0.5246204332995694,1.0,up
f206,3444.5,0.0,1.0,1.0,up
f207,3444.5,0.0,1.0,1.0,up
f208,3444.5,0.0,1.0,1.0,up
f209,2715.0,-2.950297195901982e-06,0.013469852418328626,1.0,down
f210,3444.5,0.0,1.0,1.0,up
f211,3444.5,0.0,1.0,1.0,up
f212,3444.5,0.0,1.0,1.0,up
f213,3444.5,0.0,1.0,1.0,up
f214,3444.5,0.0,1.0,1.0,up
f215,3444.5,0.0,1.0,1.0,up
f216,3444.0,-3.299173402476562e-08,1.0,1.0,down
f217,3444.5,0.0,1.0,1.0,up
f218,3444.5,0.0,1.0,1.0,up
f219,3387.0,-2.4681855820635537e-06,0.7916655966265419,1.0,down
f220,3322.5,1.0034942950216032e-05,0.6911973009608599,1.0,up
f221,3444.5,0.0,1.0,1.0,up
f222,3059.0,-3.768180698876589e-06,0.12297509391137125,1.0,down
f223,3564.0,4.3837815566628e-07,0.4093810422669828,1.0,up
f224,3444.5,0.0,1.0,1.0,up
f225,3444.5,0.0,1.0,1.0,up
f226,3444.5,0.0,1.0,1.0,up
f227,3444.5,0.0,1.0,1.0,up
f228,3444.0,-2.238273035723671e-08,1.0,1.0,down
f229,3444.5,0.0,1.0,1.0,up
f230,3444.5,0.0,1.0,1.0,up
f231,3444.5,0.0,1.0,1.0,up
f232,3444.5,0.0,1.0,1.0,up
f233,3444.5,0.0,1.0,1.0,up
f234,3403.0,-5.821240781834462e-07,0.566066165466121,1.0,down
f235,3498.0,3.2923956288036003e-06,0.817823784046858,1.0,up
f236,3256.5,2.1659488993464038e-05,0.5350086234243654,1.0,up
f237,3407.0,-7.641385791539945e-07,0.87224556352376,1.0,down
f238,3444.5,0.0,1.0,1.0,up
f239,3444.5,0.0,1.0,1.0,up
f240,3444.5,0.0,1.0,1.0,up
f241,3444.5,0.0,1.0,1.0,up
f242,3404.0,-2.1337039371761662e-07,0.7644756795053859,1.0,down
f243,3444.5,0.0,1.0,1.0,up
f244,3444.5,0.0,1.0,1.0,up
f245,3444.5,0.0,1.0,1.0,up
f246,3444.5,0.0,1.0,1.0,up
f247,3444.5,0.0,1.0,1.0,up
f248,3444.5,0.0,1.0,1.0,up
f249,3754.0,7.530682534750842e-07,0.11464705443831712,1.0,up
f250,3466.0,-7.65443487087242e-06,0.9408437264093027,1.0,down
f251,3444.5,0.0,1.0,1.0,up
f252,3444.5,0.0,1.0,1.0,up
f253,3062.0,-0.00021962305328932153,0.2173061438539935,1.0,down
f254,3444.5,0.0,1.0,1.0,up
f255,3444.5,0.0,1.0,1.0,up
f256,3444.5,0.0,1.0,1.0,up
f257,3444.5,0.0,1.0,1.0,up
f258,3444.5,0.0,1.0,1.0,up
f259,3444.5,0.0,1.0,1.0,up
f260,3444.5,0.0,1.0,1.0,up
f261,3286.5,-5.131566785528403e-07,0.21739304695864659,1.0,down
f262,3444.5,0.0,1.0,1.0,up
f263,3444.5,0.0,1.0,1.0,up
f264,3444.5,0.0,1.0,1.0,up
f265,3444.5,0.0,1.0,1.0,up
f266,3520.0,-7.871797420357983e-06,0.8075603704542695,1.0,down
f267,3444.5,0.0,1.0,1.0,up
f268,3444.5,0.0,1.0,1.0,up
f269,3294.5,1.1666840242491241e-07,0.4125702022311095,1.0,up
f270,3482.0,1.4431552480378872e-06,0.8360796504868737,1.0,up
f271,3444.5,0.0,1.0,1.0,up
f272,3444.5,0.0,1.0,1.0,up
f273,3445.0,1.1265461602394149e-09,1.0,1.0,up
f274,3680.5,9.430359853698075e-06,0.4067972596603979,1.0,up
f275,3444.5,0.0,1.0,1.0,up
f276,3444.5,0.0,1.0,1.0,up
f277,3444.5,0.0,1.0,1.0,up
f278,4014.0,2.0497517466702202e-06,0.06590908886819657,1.0,up
f279,3484.0,9.226972446391212e-07,0.8108058754298357,1.0,up
f280,3444.5,0.0,1.0,1.0,up
f281,3666.0,4.921120888460989e-07,0.28738301843700687,1.0,up
f282,3444.5,0.0,1.0,1.0,up
f283,3444.5,0.0,1.0,1.0,up
f284,3444.5,0.0,1.0,1.0,up
f285,3444.5,0.0,1.0,1.0,up
f286,3444.5,0.0,1.0,1.0,up
f287,3444.5,0.0,1.0,1.0,up
f288,3444.5,0.0,1.0,1.0,up
f289,3361.5,1.6595582696553095e-08,0.3158396696031417,1.0,up
f290,3486.0,6.763052131492555e-07,0.3231762510951163,1.0,up
f291,3569.0,4.1115492049686005e-05,0.6888043719860699,1.0,up
f292,3444.5,0.0,1.0,1.0,up
f293,3444.5,0.0,1.0,1.0,up
f294,3479.0,1.2924190588205693e-05,0.9125618006242942,1.0,up
f295,3444.5,0.0,1.0,1.0,up
f296,3444.5,0.0,1.0,1.0,up
f297,3444.5,0.0,1.0,1.0,up
f298,3444.5,0.0,1.0,1.0,up
f299,3444.5,0.0,1.0,1.0,up
f300,3299.5,-2.6673397627176653e-08,0.4454331341514908,1.0,down
f301,3280.0,-7.18575020402064e-07,0.10142732171580422,1.0,down
f302,3174.0,-0.0008797297725476414,0.3832066531242706,1.0,down
f303,3444.5,-2.1036279335876097e-07,1.0,1.0,down
f304,3444.5,0.0,1.0,1.0,up
f305,3444.5,0.0,1.0,1.0,up
f306,3444.5,0.0,1.0,1.0,up
f307,3486.0,4.1075980400172884e-08,0.3231762510951163,1.0,up
f308,3571.0,2.809280546449394e-07,0.24254382796567975,1.0,up
f309,3361.0,-2.1710252166299306e-07,0.3129156600276962,1.0,down
f310,3568.0,4.326039820023061e-07,0.25394190150593077,1.0,up
f311,3444.5,0.0,1.0,1.0,up
f312,3542.0,2.228589069255325e-05,0.6955445179965396,1.0,up
f313,2827.0,-0.0003437139528680099,0.04629554498046725,1.0,down
f314,3444.5,0.0,1.0,1.0,up
f315,3403.0,-3.5035050844392145e-09,0.3231762510951163,1.0,down
f316,3444.5,0.0,1.0,1.0,up
f317,3444.5,0.0,1.0,1.0,up
f318,3710.0,8.114782714808124e-06,0.3726963962701658,1.0,up
f319,3444.5,0.0,1.0,1.0,up
f320,2846.0,-1.239872908188838e-05,0.03844543547092602,1.0,down
f321,3633.0,-2.9196676300068566e-05,0.5271166893698449,1.0,down
f322,3464.0,2.664351250789779e-06,0.9469660455654055,1.0,up
f323,3444.5,0.0,1.0,1.0,up
f324,3444.5,0.0,1.0,1.0,up
f325,3444.5,0.0,1.0,1.0,up
f326,3267.0,-1.6911173544765213e-05,0.5431515239238127,1.0,down
f327,3444.5,0.0,1.0,1.0,up
f328,3444.5,0.0,1.0,1.0,up
f329,3444.5,0.0,1.0,1.0,up
f330,3181.0,2.1453896335449564e-05,0.3956611608505889,1.0,up
f331,3444.5,0.0,1.0,1.0,up
f332,3444.5,0.0,1.0,1.0,up
f333,3695.0,1.3162623719222484e-07,0.20180981644607665,1.0,up
f334,3444.5,0.0,1.0,1.0,up
f335,3444.5,0.0,1.0,1.0,up
f336,3384.0,-3.7674834890044233e-06,0.7979619651232916,1.0,down
f337,3444.5,0.0,1.0,1.0,up
f338,3527.5,6.028423236587634e-07,0.15855520076308371,1.0,up
f339,3243.0,-4.3818477298559464e-07,0.1321869695477863,1.0,down
f340,3444.5,0.0,1.0,1.0,up
f341,3525.5,4.028719646508346e-07,0.5895814662271744,1.0,up
f342,3444.5,0.0,1.0,1.0,up
f343,3486.0,1.7954258203326936e-08,0.3231762510951163,1.0,up
f344,3444.5,0.0,1.0,1.0,up
f345,3444.5,0.0,1.0,1.0,up
f346,3444.5,0.0,1.0,1.0,up
f347,3444.5,0.0,1.0,1.0,up
f348,3444.5,0.0,1.0,1.0,up
f349,3362.0,-3.5938847507069626e-09,0.16109380119989292,1.0,down
f350,3181.0,3.982754625837285e-05,0.3956611608505889,1.0,up
f351,3370.0,-4.106195862173574e-06,0.6850520261793819,1.0,down
f352,3404.0,-1.8088798549205782e-06,0.8492838469532453,1.0,down
f353,3353.0,0.00038484166970992665,0.7688363342160817,1.0,up
f354,3444.5,0.0,1.0,1.0,up
f355,3486.0,1.3686945880707128e-06,0.3231762510951163,1.0,up
f356,3444.5,0.0,1.0,1.0,up
f357,3444.5,0.0,1.0,1.0,up
f358,3444.5,0.0,1.0,1.0,up
f359,3568.0,1.9211683938481723e-07,0.5232081949870007,1.0,up
f360,3444.5,0.0,1.0,1.0,up
f361,3444.5,0.0,1.0,1.0,up
f362,3444.5,0.0,1.0,1.0,up
f363,3444.5,0.0,1.0,1.0,up
f364,3444.5,0.0,1.0,1.0,up
f365,3444.5,0.0,1.0,1.0,up
f366,3444.5,0.0,1.0,1.0,up
f367,3486.0,7.13410010948463e-07,0.3231762510951163,1.0,up
f368,3444.5,0.0,1.0,1.0,up
f369,3566.0,6.552197071387018e-07,0.3647685188643558,1.0,up
f370,3444.5,0.0,1.0,1.0,up
f371,3444.5,0.0,1.0,1.0,up
f372,3444.5,0.0,1.0,1.0,up
f373,3444.5,0.0,1.0,1.0,up
f374,3444.5,0.0,1.0,1.0,up
f375,3444.5,0.0,1.0,1.0,up
f376,3403.0,-6.550115095563681e-08,0.3231762510951163,1.0,down
f377,3014.5,-2.3521858489095985e-05,0.16540155734020578,1.0,down
f378,3444.5,0.0,1.0,1.0,up
f379,3444.5,0.0,1.0,1.0,up
f380,3444.5,0.0,1.0,1.0,up
f381,3283.0,-1.45477262930103e-06,0.4501010536245663,1.0,down
f382,3444.5,0.0,1.0,1.0,up
f383,3444.5,0.0,1.0,1.0,up
f384,3444.5,0.0,1.0,1.0,up
f385,3444.5,0.0,1.0,1.0,up
f386,3444.5,0.0,1.0,1.0,up
f387,2895.0,-5.170815185635317e-06,0.04918894739409482,1.0,down
f388,3444.5,0.0,1.0,1.0,up
f389,3444.5,0.0,1.0,1.0,up
f390,3444.5,0.0,1.0,1.0,up
f391,3444.5,0.0,1.0,1.0,up
f392,3487.0,3.9596090069410944e-08,0.5566322400648768,1.0,up
f393,3403.0,-6.2113885868744676e-09,0.3231762510951163,1.0,down
f394,3444.5,0.0,1.0,1.0,up
f395,3444.5,0.0,1.0,1.0,up
f396,3444.5,0.0,1.0,1.0,up
f397,3689.0,4.723862962620557e-05,0.03371848145442384,1.0,up
f398,3444.5,0.0,1.0,1.0,up
f399,3444.5,0.0,1.0,1.0,up
f400,3559.0,2.662201073821578e-06,0.6478778717224158,1.0,up
f401,3444.5,0.0,1.0,1.0,up
f402,3444.5,0.0,1.0,1.0,up
f403,3444.5,0.0,1.0,1.0,up
f404,3444.5,0.0,1.0,1.0,up
f405,3444.5,0.0,1.0,1.0,up
f406,3404.0,8.004873567429113e-07,0.5755761673714571,1.0,up
f407,3085.0,-1.4674557893290127e-05,0.22068873214363505,1.0,down
f408,3278.5,-2.947670268385772e-06,0.3220181043456899,1.0,down
f409,3444.5,0.0,1.0,1.0,up
f410,3444.5,0.0,1.0,1.0,up
f411,3183.0,1.6513187823963003e-05,0.29901756917253974,1.0,up
f412,3444.5,0.0,1.0,1.0,up
f413,3145.0,1.6477763816203742e-05,0.3330516894616635,1.0,up
f414,3444.5,0.0,1.0,1.0,up
f415,3444.5,0.0,1.0,1.0,up
f416,3444.5,0.0,1.0,1.0,up
f417,3444.5,-2.475911947752697e-08,1.0,1.0,down
f418,3282.5,-1.3256394595373422e-06,0.27914774065545267,1.0,down
f419,3444.5,0.0,1.0,1.0,up
f420,3298.5,3.0953252210466933e-06,0.3587643144374082,1.0,up
f421,3444.5,0.0,1.0,1.0,up
f422,3444.5,0.0,1.0,1.0,up
f423,3444.5,0.0,1.0,1.0,up
f424,3020.0,3.7310567140265046e-07,0.12588573736182887,1.0,up
f425,3450.0,-1.920938171153181e-06,0.9713083970408422,1.0,down
f426,3444.5,0.0,1.0,1.0,up
f427,3444.5,0.0,1.0,1.0,up
f428,3444.5,0.0,1.0,1.0,up
f429,3444.5,0.0,1.0,1.0,up
f430,3444.5,0.0,1.0,1.0,up
f431,3444.5,0.0,1.0,1.0,up
f432,3444.5,0.0,1.0,1.0,up
f433,3444.5,0.0,1.0,1.0,up
f434,3444.5,0.0,1.0,1.0,up
f435,3444.5,0.0,1.0,1.0,up
f436,3444.5,0.0,1.0,1.0,up
f437,3444.5,0.0,1.0,1.0,up
f438,3571.0,-3.630366665170898e-07,0.3452885886002849,1.0,down
f439,3444.5,0.0,1.0,1.0,up
f440,3444.5,0.0,1.0,1.0,up
f441,3403.0,-1.6432618778423374e-08,0.3231762510951163,1.0,down
f442,3444.5,0.0,1.0,1.0,up
f443,3613.0,0.0003076028623176368,0.5628835583954639,1.0,up
f444,3444.5,0.0,1.0,1.0,up
f445,3444.5,0.0,1.0,1.0,up
f446,3444.5,0.0,1.0,1.0,up
f447,3647.0,-2.7375396043735434e-08,0.09641989647780672,1.0,down
f448,3444.5,0.0,1.0,1.0,up
f449,3444.5,0.0,1.0,1.0,up
f450,3444.5,0.0,1.0,1.0,up
f451,3336.0,4.764592686334221e-07,0.5280523318109313,1.0,up
f452,3444.5,0.0,1.0,1.0,up
f453,3444.5,0.0,1.0,1.0,up
f454,3444.5,0.0,1.0,1.0,up
f455,3444.5,0.0,1.0,1.0,up
f456,3122.5,-2.978607925063235e-06,0.2786013315211522,1.0,down
f457,3444.5,0.0,1.0,1.0,up
f458,3444.5,0.0,1.0,1.0,up
f459,3444.5,0.0,1.0,1.0,up
f460,3647.5,8.374621515886028e-07,0.37415762242492423,1.0,up
f461,3444.5,0.0,1.0,1.0,up
f462,3043.0,-0.0002946122998304396,0.19529050314817153,1.0,down
f463,3427.0,1.5967751710103397e-06,0.9296897113737362,1.0,up
f464,3444.5,0.0,1.0,1.0,up
f465,3444.5,0.0,1.0,1.0,up
f466,3444.5,0.0,1.0,1.0,up
f467,3444.5,0.0,1.0,1.0,up
f468,3444.5,0.0,1.0,1.0,up
f469,3457.0,-3.2030125232750036e-05,0.9690851677111452,1.0,down
f470,3444.5,0.0,1.0,1.0,up
f471,3444.5,0.0,1.0,1.0,up
f472,3444.5,0.0,1.0,1.0,up
f473,3528.5,3.6280636492617296e-06,0.4042990325369632,1.0,up
f474,3444.5,0.0,1.0,1.0,up
f475,3834.0,1.5150509937824147e-05,0.19750136065414126,1.0,up
f476,3444.5,0.0,1.0,1.0,up
f477,3444.5,0.0,1.0,1.0,up
f478,3714.5,1.446793204929444e-06,0.35086237632637174,1.0,up
f479,3444.5,0.0,1.0,1.0,up
f480,3210.0,-1.7368664545307204e-05,0.44728299210216893,1.0,down
f481,3708.0,-1.2418001340365554e-06,0.15730050734112233,1.0,down
f482,3444.5,0.0,1.0,1.0,up
f483,3444.5,0.0,1.0,1.0,up
f484,3444.5,0.0,1.0,1.0,up
f485,3330.0,-0.00014638743618067008,0.7127396840103124,1.0,down
f486,3444.5,0.0,1.0,1.0,up
f487,3434.0,-4.747329863259591e-06,0.9728456903382402,1.0,down
f488,3196.5,-1.3003818273855687e-07,0.41164328855255317,1.0,down
f489,3403.0,-4.282131169064262e-08,0.3231762510951163,1.0,down
f490,3444.5,0.0,1.0,1.0,up
f491,3444.5,0.0,1.0,1.0,up
f492,3524.5,-1.6044687510591494e-07,0.4271852960650089,1.0,down
f493,3403.0,-3.2491113076053827e-07,0.566066165466121,1.0,down
f494,3403.0,-2.393947846918221e-08,0.3231762510951163,1.0,down
f495,3444.5,0.0,1.0,1.0,up
f496,3203.0,-2.2429481891393436e-06,0.4273557813969727,1.0,down
f497,3444.5,3.4809671482632316e-08,1.0,1.0,up
f498,2793.5,-1.3263512059838613e-05,0.03284903512679525,1.0,down
f499,3444.5,0.0,1.0,1.0,up
f500,3486.0,1.673939243710813e-08,0.3231762510951163,1.0,up
f501,3037.0,8.032360908025539e-07,0.06825384664171363,1.0,up
f502,3444.5,0.0,1.0,1.0,up
f503,3444.5,0.0,1.0,1.0,up
f504,3444.5,0.0,1.0,1.0,up
f505,3444.5,0.0,1.0,1.0,up
f506,3444.5,0.0,1.0,1.0,up
f507,3444.5,0.0,1.0,1.0,up
f508,3444.5,0.0,1.0,1.0,up
f509,3337.0,4.4143252377678834e-07,0.5907187357739666,1.0,up
f510,3403.0,-2.9998948567558125e-08,0.3231762510951163,1.0,down
f511,3045.5,-5.906823751129524e-06,0.04189101862295367,1.0,down
f512,3444.5,0.0,1.0,1.0,up
f513,3223.0,-0.00014738680329173803,0.4753813276366766,1.0,down
f514,3444.5,0.0,1.0,1.0,up
f515,3444.5,0.0,1.0,1.0,up
f516,3403.0,-4.692933489203857e-07,0.3231762510951163,1.0,down
f517,3444.5,0.0,1.0,1.0,up
f518,3404.0,-2.393243700779234e-07,0.7106370350903374,1.0,down
