feature,stat_mannwhitney_u,effect_mean_diff,p_value,p_adj_bh,direction
f31100,1410.0,-2.701331160289666e-05,0.0004683899100305077,0.6139280228751871,down
f1604,1430.0,-4.272983322593835e-05,0.0005521311580927833,0.6290339614587869,down
f2063,1414.0,-0.00013649988448543644,0.000511232900612415,0.6290339614587869,down
f4178,1430.5,-1.0698466970400963e-05,0.0005796217568807867,0.6290339614587869,down
f13849,1421.0,-0.000809768708704999,0.000575421143513193,0.6290339614587869,down
f16195,2668.5,3.3269259416335966e-06,0.0005910188478777707,0.6290339614587869,up
f23994,1423.0,-0.00039704193389325434,0.0005950943849249998,0.6290339614587869,down
f8932,1448.0,-7.211866944668476e-05,0.0008999753426236343,0.7806467936159004,down
f9187,1446.0,-0.0010511065254721677,0.0008710707758938746,0.7806467936159004,down
f10057,1449.0,-0.00038926638521705615,0.000914758658723784,0.7806467936159004,down
f10379,2863.0,9.293196826271895e-06,0.0010005848795125677,0.7806467936159004,up
f10681,1463.5,-9.533479968729696e-05,0.0008330900796495147,0.7806467936159004,down
f13487,1442.0,-0.0002740068933538472,0.000815826400576763,0.7806467936159004,down
f14468,1448.0,-0.00036434252698117314,0.000899919497056362,0.7806467936159004,down
f19258,2882.0,3.851499086797985e-06,0.0009932935957340631,0.7806467936159004,up
f24126,1452.0,-0.00017515230005797508,0.0009604696239614166,0.7806467936159004,down
f31010,1452.0,-0.00015344797154257046,0.0009604696239614166,0.7806467936159004,down
f31585,1442.0,-0.00026173104778894356,0.0008099931144777774,0.7806467936159004,down
f18869,1459.0,-0.00018077778002572649,0.0010754780839553103,0.8195643222104095,down
f20224,1461.0,-0.0006545292424727284,0.0011106043243364738,0.8270973295422176,down
f18152,1464.0,-0.0010252285494723103,0.00116528682679313,0.8485359720079396,down
f6174,1467.0,-0.0007461704398420724,0.0012224482433062806,0.8522805114183022,down
f22076,1466.0,-9.661390633868216e-05,0.0012009764537365892,0.8522805114183022,down
f5542,1659.0,-7.85565727269524e-06,0.0014932865376952739,0.8603599667003466,down
f8767,1471.0,-0.00021146312538996537,0.0013026950486974848,0.8603599667003466,down
f14711,1481.0,-0.00027256100403257847,0.0015250509932393955,0.8603599667003466,down
f15680,1482.0,-0.001812786738755125,0.0015491100474646134,0.8603599667003466,down
f17125,2824.0,0.0001027431136952311,0.0014485995240893883,0.8603599667003466,up
f19920,2882.0,0.0007459603419358081,0.0013660405164585758,0.8603599667003466,up
f20208,1650.0,-0.0003231948157366732,0.0014068876540048775,0.8603599667003466,down
f20306,1479.0,-0.000316057632021098,0.0014779622248758252,0.8603599667003466,down
f22243,1478.0,-4.850910579879189e-05,0.0014547149689162083,0.8603599667003466,down
f24297,1469.0,-5.0434361831073396e-05,0.001260944998626656,0.8603599667003466,down
f30722,1477.0,-0.0002079340276505911,0.001432216482139762,0.8603599667003466,down
f32409,1481.0,-0.00019756766855469766,0.0015250509932393955,0.8603599667003466,down
f11512,1747.0,-1.4121315072054241e-05,0.0016854611415554267,0.9204865114414704,down
f3513,2866.0,0.00031258182262359753,0.001754538970003434,0.9425038191651234,up
f12285,1493.5,-2.890351992611999e-05,0.0018404855422078344,0.9572861943978781,down
f26336,1493.0,-0.00026936224788766015,0.0018378274502167885,0.9572861943978781,down
f6218,1495.0,-0.0004158320124119972,0.0018953550662558353,0.9704217939229877,down
f0,2178.0,-8.761163288991983e-07,1.0,1.0,down
f1,2303.0,-6.204376834582283e-05,0.5709135893298971,1.0,down
f2,2170.5,-2.341435681569926e-06,0.9551832695934644,1.0,down
f3,2178.0,-5.3512005913283e-07,1.0,1.0,down
f4,2178.0,0.0,1.0,1.0,up
f5,2093.0,-4.464350874486351e-06,0.6130127557790188,1.0,down
f6,2178.0,0.0,1.0,1.0,up
f7,1923.0,6.650754419917404e-08,0.24449392364903877,1.0,up
f8,2064.0,-1.5088209527841006e-06,0.5842778423410275,1.0,down
f9,2145.0,-7.213979684324427e-08,0.324698500763526,1.0,down
f10,2343.0,9.755462694253461e-06,0.17426332440293413,1.0,up
f11,2178.0,0.0,1.0,1.0,up
f12,2178.0,0.0,1.0,1.0,up
f13,2307.5,2.6171862621347164e-06,0.4114493348942272,1.0,up
f14,2178.0,0.0,1.0,1.0,up
f15,2178.0,0.0,1.0,1.0,up
f16,2145.0,-5.931570106468192e-08,0.324698500763526,1.0,down
f17,2178.0,0.0,1.0,1.0,up
f18,2178.0,0.0,1.0,1.0,up
f19,2178.0,0.0,1.0,1.0,up
f20,2145.0,-2.0737857222698178e-08,0.324698500763526,1.0,down
f21,2178.0,0.0,1.0,1.0,up
f22,2178.0,0.0,1.0,1.0,up
f23,2114.0,3.407510093617902e-07,0.4846686998319628,1.0,up
f24,2178.0,0.0,1.0,1.0,up
f25,2178.0,0.0,1.0,1.0,up
f26,2178.0,0.0,1.0,1.0,up
f27,2178.0,0.0,1.0,1.0,up
f28,2178.0,0.0,1.0,1.0,up
f29,2091.0,2.330575432896501e-06,0.6191384665451419,1.0,up
f30,2168.5,-2.4691786579337943e-05,0.9640055235213785,1.0,down
f31,2178.0,0.0,1.0,1.0,up
f32,2178.0,0.0,1.0,1.0,up
f33,2178.0,0.0,1.0,1.0,up
f34,2041.0,2.714866103346911e-06,0.4786727760683199,1.0,up
f35,1992.0,-3.6230335491850525e-06,0.39711657282447954,1.0,down
f36,2213.0,3.5416626153825995e-05,0.8052117593458763,1.0,up
f37,2178.0,0.0,1.0,1.0,up
f38,2178.0,0.0,1.0,1.0,up
f39,2178.0,0.0,1.0,1.0,up
f40,2178.0,0.0,1.0,1.0,up
f41,2178.0,0.0,1.0,1.0,up
f42,2145.0,-4.833991900368622e-08,0.324698500763526,1.0,down
f43,2294.0,2.4030017481312496e-06,0.36644465049363195,1.0,up
f44,2178.0,0.0,1.0,1.0,up
f45,2178.0,0.0,1.0,1.0,up
f46,2178.0,0.0,1.0,1.0,up
f47,2149.0,6.0413047763039216e-05,0.8967976977401508,1.0,up
f48,2268.0,5.0388004472717345e-06,0.6599717960417728,1.0,up
f49,2178.0,0.0,1.0,1.0,up
f50,2178.0,0.0,1.0,1.0,up
f51,2069.5,6.643748554669208e-07,0.3859034133260014,1.0,up
f52,2288.0,3.436757348633061e-06,0.4142962912921838,1.0,up
f53,2178.0,0.0,1.0,1.0,up
f54,2178.5,7.895607378679526e-08,1.0,1.0,up
f55,2178.0,0.0,1.0,1.0,up
f56,2237.0,2.907500415996324e-06,0.7491911960312355,1.0,up
f57,2210.0,-3.2719694762349577e-07,0.5786762729800539,1.0,down
f58,2113.5,1.8443883384338044e-06,0.4812361336066939,1.0,up
f59,2004.0,1.5649539736014875e-06,0.25547586799950095,1.0,up
f60,2112.0,-6.859673621048304e-08,0.1588805594445991,1.0,down
f61,2261.0,5.839744269244626e-06,0.6861374637852808,1.0,up
f62,2178.0,0.0,1.0,1.0,up
f63,2046.0,-6.362175609507231e-07,0.043869082604200214,1.0,down
f64,2178.0,0.0,1.0,1.0,up
f65,2086.0,6.351095059168681e-05,0.6600554669661385,1.0,up
f66,2105.5,2.852274960649524e-06,0.7425773242207264,1.0,up
f67,2211.0,6.59580164761847e-08,0.324698500763526,1.0,up
f68,2178.0,0.0,1.0,1.0,up
f69,2178.0,0.0,1.0,1.0,up
f70,2308.5,5.33927077688559e-07,0.10115593704033765,1.0,up
f71,1618.0,-0.00010022800989011586,0.010885075418697258,1.0,down
f72,2233.0,-2.3067407875549346e-06,0.7122706099471967,1.0,down
f73,2124.0,7.207098304096496e-05,0.8076286452503253,1.0,up
f74,2076.0,-6.942379238325609e-06,0.6439265447786298,1.0,down
f75,2178.0,0.0,1.0,1.0,up
f76,2178.0,0.0,1.0,1.0,up
f77,2178.0,0.0,1.0,1.0,up
f78,2178.0,0.0,1.0,1.0,up
f79,2178.0,0.0,1.0,1.0,up
f80,2178.0,0.0,1.0,1.0,up
f81,2314.0,3.394456750053602e-06,0.42237591266914176,1.0,up
f82,2178.0,0.0,1.0,1.0,up
f83,2178.0,0.0,1.0,1.0,up
f84,2178.0,0.0,1.0,1.0,up
f85,2482.0,5.079524271422997e-06,0.08944029748680897,1.0,up
f86,2178.0,0.0,1.0,1.0,up
f87,2178.0,0.0,1.0,1.0,up
f88,2178.0,0.0,1.0,1.0,up
f89,2178.0,0.0,1.0,1.0,up
f90,2178.0,0.0,1.0,1.0,up
f91,2178.0,0.0,1.0,1.0,up
f92,2178.0,0.0,1.0,1.0,up
f93,2178.0,0.0,1.0,1.0,up
f94,2191.0,6.8065176795547204e-06,0.9513449028293144,1.0,up
f95,2178.0,0.0,1.0,1.0,up
f96,2178.0,0.0,1.0,1.0,up
f97,2178.0,0.0,1.0,1.0,up
f98,2108.0,9.80239774710781e-07,0.7344139651850622,1.0,up
f99,2220.0,1.5235240094956348e-06,0.7455522918415328,1.0,up
f100,2500.0,0.002350521831293449,0.14341436418436118,1.0,up
f101,2178.0,0.0,1.0,1.0,up
f102,1936.0,-4.221880689411509e-06,0.10220412656373935,1.0,down
f103,1949.5,-1.1414618243041772e-05,0.29942703296808226,1.0,down
f104,2154.0,-8.391242028499785e-07,0.9130955663107383,1.0,down
f105,2178.0,0.0,1.0,1.0,up
f106,2335.0,-4.423542012580473e-06,0.31219541574366483,1.0,down
f107,1778.0,-0.0001291221569496856,0.06902344736332952,1.0,down
f108,2178.0,0.0,1.0,1.0,up
f109,2554.0,1.72501570087854e-05,0.08705897336215605,1.0,up
f110,2178.0,0.0,1.0,1.0,up
f111,1931.0,-2.087525717797689e-05,0.0952966110441123,1.0,down
f112,2178.0,0.0,1.0,1.0,up
f113,2178.0,0.0,1.0,1.0,up
f114,2178.0,0.0,1.0,1.0,up
f115,2188.0,-1.138186979171058e-06,0.9422212069897969,1.0,down
f116,2215.0,5.6531823109694286e-05,0.8680649806799138,1.0,up
f117,2211.0,2.1366907855157147e-07,0.324698500763526,1.0,up
f118,2178.0,0.0,1.0,1.0,up
f119,2178.0,0.0,1.0,1.0,up
f120,2178.0,0.0,1.0,1.0,up
f121,2178.0,0.0,1.0,1.0,up
f122,2178.0,0.0,1.0,1.0,up
f123,2178.0,0.0,1.0,1.0,up
f124,2178.0,0.0,1.0,1.0,up
f125,2178.0,0.0,1.0,1.0,up
f126,2178.0,0.0,1.0,1.0,up
f127,2178.0,0.0,1.0,1.0,up
f128,2178.0,0.0,1.0,1.0,up
f129,2178.0,0.0,1.0,1.0,up
f130,2276.0,1.7685841047557804e-07,0.08564251094283358,1.0,up
f131,2238.5,9.48219792807129e-06,0.78477730891653,1.0,up
f132,2178.0,0.0,1.0,1.0,up
f133,2178.0,0.0,1.0,1.0,up
f134,2178.0,0.0,1.0,1.0,up
f135,2178.0,0.0,1.0,1.0,up
f136,2178.0,0.0,1.0,1.0,up
f137,2178.0,0.0,1.0,1.0,up
f138,2178.0,0.0,1.0,1.0,up
f139,2178.0,0.0,1.0,1.0,up
f140,2178.0,0.0,1.0,1.0,up
f141,2178.0,0.0,1.0,1.0,up
f142,2178.0,-0.00010298538541753784,1.0,1.0,down
f143,2178.0,0.0,1.0,1.0,up
f144,2210.0,5.985909383250118e-07,0.8670183543692959,1.0,up
f145,1752.0,-0.00010807992128485982,0.05280489394070909,1.0,down
f146,2310.0,1.5425240152663637e-06,0.2628015409111022,1.0,up
f147,2178.0,0.0,1.0,1.0,up
f148,2178.0,0.0,1.0,1.0,up
f149,2050.0,-4.073475274984076e-05,0.495103956713945,1.0,down
f150,2145.0,-1.5776370701408297e-08,0.324698500763526,1.0,down
f151,2178.0,0.0,1.0,1.0,up
f152,2178.0,0.0,1.0,1.0,up
f153,2178.0,0.0,1.0,1.0,up
f154,2178.0,0.0,1.0,1.0,up
f155,2178.0,0.0,1.0,1.0,up
f156,2178.0,0.0,1.0,1.0,up
f157,1912.5,-0.00010049028859419084,0.22774572754663636,1.0,down
f158,2178.0,0.0,1.0,1.0,up
f159,2178.0,0.0,1.0,1.0,up
f160,2145.0,-4.872014290991832e-07,0.324698500763526,1.0,down
f161,2178.0,0.0,1.0,1.0,up
f162,2178.0,0.0,1.0,1.0,up
f163,2178.0,0.0,1.0,1.0,up
f164,2239.0,1.4603660929424223e-06,0.7692048295855479,1.0,up
f165,2251.5,6.80693185792982e-06,0.7385088143205214,1.0,up
f166,2145.0,-1.4870734462006525e-08,0.324698500763526,1.0,down
f167,2178.0,0.0,1.0,1.0,up
f168,2178.0,0.0,1.0,1.0,up
f169,1994.0,-1.1893105169513023e-05,0.40329769487118994,1.0,down
f170,2178.0,0.0,1.0,1.0,up
f171,2178.0,0.0,1.0,1.0,up
f172,2178.0,0.0,1.0,1.0,up
f173,2178.0,0.0,1.0,1.0,up
f174,2178.0,0.0,1.0,1.0,up
f175,2621.0,0.0012737443550687394,0.044021864470669206,1.0,up
f176,2178.0,0.0,1.0,1.0,up
f177,2244.0,8.950651549226181e-07,0.1588805594445991,1.0,up
f178,2022.0,-2.865036301293664e-06,0.2926674670925331,1.0,down
f179,2178.0,0.0,1.0,1.0,up
f180,1823.0,-3.188532294492082e-05,0.06578806123706164,1.0,down
f181,2211.0,1.2909174873846385e-07,0.324698500763526,1.0,up
f182,2178.0,0.0,1.0,1.0,up
f183,2178.0,0.0,1.0,1.0,up
f184,2487.5,5.20157498778479e-06,0.11071754333167455,1.0,up
f185,2178.0,0.0,1.0,1.0,up
f186,2385.0,3.5684742298061876e-06,0.2112802453800644,1.0,up
f187,2003.0,-4.268170221511162e-06,0.3943191267603461,1.0,down
f188,2178.0,0.0,1.0,1.0,up
f189,2178.0,0.0,1.0,1.0,up
f190,2178.0,0.0,1.0,1.0,up
f191,2178.0,0.0,1.0,1.0,up
f192,1951.0,-3.275810167630853e-05,0.14355952131085944,1.0,down
f193,2148.0,-9.98593284087044e-06,0.7951164802277847,1.0,down
f194,2178.0,0.0,1.0,1.0,up
f195,1639.5,-6.256907633514581e-06,0.009289545344277516,1.0,down
f196,2190.0,-6.292569361738227e-07,0.9582586790271497,1.0,down
f197,1903.0,-9.554453919752799e-07,0.15425471609218486,1.0,down
f198,2178.0,0.0,1.0,1.0,up
f199,2178.0,0.0,1.0,1.0,up
f200,1977.5,-4.890973330916357e-05,0.36209406761814655,1.0,down
f201,2243.5,3.5475301102093053e-06,0.16208545539337416,1.0,up
f202,2178.0,0.0,1.0,1.0,up
f203,2178.0,0.0,1.0,1.0,up
f204,2178.0,0.0,1.0,1.0,up
f205,2146.0,5.283689692574129e-05,0.886004978217778,1.0,up
f206,2178.0,0.0,1.0,1.0,up
f207,2178.0,0.0,1.0,1.0,up
f208,2178.0,0.0,1.0,1.0,up
f209,1908.0,1.3023873179918153e-06,0.19388473850667554,1.0,up
f210,2178.0,0.0,1.0,1.0,up
f211,2178.0,0.0,1.0,1.0,up
f212,2178.0,0.0,1.0,1.0,up
f213,2178.0,0.0,1.0,1.0,up
f214,2178.0,0.0,1.0,1.0,up
f215,2178.0,0.0,1.0,1.0,up
f216,2145.0,-4.269024815805482e-08,0.324698500763526,1.0,down
f217,2178.0,0.0,1.0,1.0,up
f218,2178.0,0.0,1.0,1.0,up
f219,2259.5,1.1979721999854187e-06,0.6060438724135104,1.0,up
f220,2169.0,8.767304720866818e-06,0.968898125019065,1.0,up
f221,2178.0,0.0,1.0,1.0,up
f222,2039.0,-2.0689820468595084e-06,0.40710639339375343,1.0,down
f223,2274.0,7.382838124282319e-07,0.3645331104669315,1.0,up
f224,2178.0,0.0,1.0,1.0,up
f225,2178.0,0.0,1.0,1.0,up
f226,2178.0,0.0,1.0,1.0,up
f227,2178.0,0.0,1.0,1.0,up
f228,2211.0,1.6391850570498993e-09,0.324698500763526,1.0,up
f229,2178.0,0.0,1.0,1.0,up
f230,2178.0,0.0,1.0,1.0,up
f231,2178.0,0.0,1.0,1.0,up
f232,2178.0,0.0,1.0,1.0,up
f233,2178.0,0.0,1.0,1.0,up
f234,2145.0,-2.4259801042110973e-07,0.5666795680207606,1.0,down
f235,1897.0,-1.9987741821255023e-06,0.06185728235381447,1.0,down
f236,2178.0,1.9997606145669565e-05,1.0,1.0,up
f237,2146.0,-1.8543431713513916e-06,0.8388093039413467,1.0,down
f238,2178.0,0.0,1.0,1.0,up
f239,2178.0,0.0,1.0,1.0,up
f240,2178.0,0.0,1.0,1.0,up
f241,2178.0,0.0,1.0,1.0,up
f242,2238.5,-2.8735115792545857e-07,0.5517229786972344,1.0,down
f243,2178.0,0.0,1.0,1.0,up
f244,2178.0,0.0,1.0,1.0,up
f245,2178.0,0.0,1.0,1.0,up
f246,2178.0,0.0,1.0,1.0,up
f247,2178.0,0.0,1.0,1.0,up
f248,2178.0,0.0,1.0,1.0,up
f249,2456.0,9.952752379555905e-07,0.04730217158332961,1.0,up
f250,2302.0,4.422224347680722e-05,0.5281047449022311,1.0,up
f251,2178.0,0.0,1.0,1.0,up
f252,2178.0,0.0,1.0,1.0,up
f253,1547.0,-0.000916062995339885,0.004111236617805454,1.0,down
f254,2178.0,0.0,1.0,1.0,up
f255,2178.0,0.0,1.0,1.0,up
f256,2178.0,0.0,1.0,1.0,up
f257,2178.0,0.0,1.0,1.0,up
f258,2178.0,0.0,1.0,1.0,up
f259,2178.0,0.0,1.0,1.0,up
f260,2178.0,0.0,1.0,1.0,up
f261,2214.0,3.833831876611591e-07,0.7115613446615694,1.0,up
f262,2178.0,0.0,1.0,1.0,up
f263,2178.0,0.0,1.0,1.0,up
f264,2178.0,0.0,1.0,1.0,up
f265,2178.0,0.0,1.0,1.0,up
f266,2186.5,-4.244788573432192e-06,0.9707472511875106,1.0,down
f267,2178.0,0.0,1.0,1.0,up
f268,2178.0,0.0,1.0,1.0,up
f269,2124.0,3.6978715136435564e-07,0.6831505278748915,1.0,up
f270,2257.0,1.723608654697962e-06,0.5820357102238509,1.0,up
f271,2178.0,0.0,1.0,1.0,up
f272,2178.0,0.0,1.0,1.0,up
f273,2146.0,2.385062213182788e-07,0.5786762729800539,1.0,up
f274,2150.5,4.792948333708796e-07,0.8932009222009764,1.0,up
f275,2178.0,0.0,1.0,1.0,up
f276,2178.0,0.0,1.0,1.0,up
f277,2178.0,0.0,1.0,1.0,up
f278,2293.0,1.693984207425577e-06,0.6017518047641864,1.0,up
f279,2280.0,1.3891240224907189e-06,0.4018596155414905,1.0,up
f280,2178.0,0.0,1.0,1.0,up
f281,2387.0,5.064806497433562e-07,0.15113781357617204,1.0,up
f282,2211.0,1.9922916897375023e-07,0.324698500763526,1.0,up
f283,2178.0,0.0,1.0,1.0,up
f284,2178.0,0.0,1.0,1.0,up
f285,2178.0,0.0,1.0,1.0,up
f286,2178.0,0.0,1.0,1.0,up
f287,2178.0,0.0,1.0,1.0,up
f288,2178.0,0.0,1.0,1.0,up
f289,2178.0,3.7690728221963524e-08,1.0,1.0,up
f290,2211.0,8.505050407786091e-07,0.324698500763526,1.0,up
f291,2218.0,2.6674773614627846e-05,0.8573310534841876,1.0,up
f292,2178.0,0.0,1.0,1.0,up
f293,2178.0,0.0,1.0,1.0,up
f294,2406.0,0.000103690587407486,0.300488703879476,1.0,up
f295,2178.0,0.0,1.0,1.0,up
f296,2178.0,0.0,1.0,1.0,up
f297,2178.0,0.0,1.0,1.0,up
f298,2178.0,0.0,1.0,1.0,up
f299,2178.0,0.0,1.0,1.0,up
f300,2309.0,2.454505385795721e-06,0.3923741249335583,1.0,up
f301,2146.0,4.142326140550502e-07,0.6646858596081803,1.0,up
f302,1825.0,-0.0009829694348754306,0.10865249487845915,1.0,down
f303,2211.0,5.23226789840864e-07,0.324698500763526,1.0,up
f304,2178.0,0.0,1.0,1.0,up
f305,2178.0,0.0,1.0,1.0,up
f306,2178.0,0.0,1.0,1.0,up
f307,2178.0,0.0,1.0,1.0,up
f308,2080.0,-4.386841751649186e-06,0.17971288805141516,1.0,down
f309,2178.0,-1.6116609913296998e-07,1.0,1.0,down
f310,2176.5,-5.71319706619816e-06,0.989939093893131,1.0,down
f311,2178.0,0.0,1.0,1.0,up
f312,2200.0,2.6025034072297398e-05,0.9064648000115995,1.0,up
f313,1505.0,-0.000681411265042808,0.0022085976862229605,1.0,down
f314,2178.0,0.0,1.0,1.0,up
f315,2178.0,0.0,1.0,1.0,up
f316,2178.0,0.0,1.0,1.0,up
f317,2178.0,0.0,1.0,1.0,up
f318,2206.5,1.3743411920696609e-06,0.8945149634887407,1.0,up
f319,2178.0,0.0,1.0,1.0,up
f320,2141.0,5.509709477668036e-06,0.8594934096433353,1.0,up
f321,2481.0,-3.125863961692879e-05,0.14591731891577278,1.0,down
f322,2410.5,4.1381646235205345e-06,0.248664745362017,1.0,up
f323,2178.0,0.0,1.0,1.0,up
f324,2178.0,0.0,1.0,1.0,up
f325,2178.0,0.0,1.0,1.0,up
f326,2312.5,1.4410853923023254e-05,0.5194896669395617,1.0,up
f327,2178.0,0.0,1.0,1.0,up
f328,2178.0,0.0,1.0,1.0,up
f329,2178.0,0.0,1.0,1.0,up
f330,2019.0,-1.284415184548407e-05,0.4706900150207528,1.0,down
f331,2178.0,0.0,1.0,1.0,up
f332,2178.0,0.0,1.0,1.0,up
f333,2265.5,7.868854343982864e-06,0.5418534974273598,1.0,up
f334,2178.0,0.0,1.0,1.0,up
f335,2178.0,0.0,1.0,1.0,up
f336,2163.5,-2.816027545398383e-06,0.9308163017720867,1.0,down
f337,2178.0,0.0,1.0,1.0,up
f338,2178.0,0.0,1.0,1.0,up
f339,2117.5,-2.7320168032240344e-07,0.5517229786972344,1.0,down
f340,2178.0,0.0,1.0,1.0,up
f341,2211.0,3.9139090266403265e-07,0.7349768976505566,1.0,up
f342,2178.0,0.0,1.0,1.0,up
f343,2178.0,0.0,1.0,1.0,up
f344,2178.0,0.0,1.0,1.0,up
f345,2178.0,0.0,1.0,1.0,up
f346,2178.0,0.0,1.0,1.0,up
f347,2178.0,0.0,1.0,1.0,up
f348,2178.0,0.0,1.0,1.0,up
f349,2145.0,-3.380784729608532e-09,0.324698500763526,1.0,down
f350,1657.0,-1.0769430611451917e-05,0.017842425592310827,1.0,down
f351,2084.0,-7.294653697141312e-06,0.464703458766775,1.0,down
f352,2186.0,1.4609627903678992e-06,0.9629041140796519,1.0,up
f353,2092.0,0.00016702767320428833,0.6971851069642743,1.0,up
f354,2178.0,0.0,1.0,1.0,up
f355,2211.0,1.7212371334828662e-06,0.324698500763526,1.0,up
f356,2178.0,0.0,1.0,1.0,up
f357,2178.0,0.0,1.0,1.0,up
f358,2178.0,0.0,1.0,1.0,up
f359,2269.0,7.741255103610456e-07,0.5332232894138639,1.0,up
f360,2178.0,0.0,1.0,1.0,up
f361,2178.0,0.0,1.0,1.0,up
f362,2178.0,0.0,1.0,1.0,up
f363,2178.0,0.0,1.0,1.0,up
f364,2178.0,0.0,1.0,1.0,up
f365,2178.0,0.0,1.0,1.0,up
f366,2178.0,0.0,1.0,1.0,up
f367,2178.0,0.0,1.0,1.0,up
f368,2178.0,0.0,1.0,1.0,up
f369,2146.0,-4.868387336362953e-09,0.7120064839210261,1.0,down
f370,2178.0,0.0,1.0,1.0,up
f371,2178.0,0.0,1.0,1.0,up
f372,2178.0,0.0,1.0,1.0,up
f373,2178.0,0.0,1.0,1.0,up
f374,2178.0,0.0,1.0,1.0,up
f375,2178.0,0.0,1.0,1.0,up
f376,2178.0,0.0,1.0,1.0,up
f377,2029.5,-9.871645846887436e-06,0.50058432411019,1.0,down
f378,2178.0,0.0,1.0,1.0,up
f379,2178.0,0.0,1.0,1.0,up
f380,2178.0,0.0,1.0,1.0,up
f381,2206.0,-4.26858550230408e-07,0.8590480753045598,1.0,down
f382,2178.0,0.0,1.0,1.0,up
f383,2178.0,0.0,1.0,1.0,up
f384,2178.0,0.0,1.0,1.0,up
f385,2145.0,-2.817625610270735e-08,0.324698500763526,1.0,down
f386,2178.0,0.0,1.0,1.0,up
f387,2027.0,3.4839597378088385e-06,0.4560379859388496,1.0,up
f388,2178.0,0.0,1.0,1.0,up
f389,2178.0,0.0,1.0,1.0,up
f390,2178.0,0.0,1.0,1.0,up
f391,2178.0,0.0,1.0,1.0,up
f392,2178.5,6.578953947279262e-09,1.0,1.0,up
f393,2211.0,7.871902639497862e-08,0.324698500763526,1.0,up
f394,2178.0,0.0,1.0,1.0,up
f395,2178.0,0.0,1.0,1.0,up
f396,2178.0,0.0,1.0,1.0,up
f397,2308.0,2.991184770838696e-05,0.04717919391711354,1.0,up
f398,2178.0,0.0,1.0,1.0,up
f399,2178.0,0.0,1.0,1.0,up
f400,2063.5,-8.252744450918257e-07,0.5162732534446389,1.0,down
f401,2178.0,0.0,1.0,1.0,up
f402,2178.0,0.0,1.0,1.0,up
f403,2178.0,0.0,1.0,1.0,up
f404,2178.0,0.0,1.0,1.0,up
f405,2178.0,0.0,1.0,1.0,up
f406,2211.0,1.0370650587984445e-06,0.324698500763526,1.0,up
f407,2268.0,1.0929579234057613e-05,0.6670336711815033,1.0,up
f408,2080.0,-8.751564812634817e-07,0.3907603366782041,1.0,down
f409,2178.0,0.0,1.0,1.0,up
f410,2178.0,0.0,1.0,1.0,up
f411,2085.0,2.0248095428211275e-06,0.5950372189094615,1.0,up
f412,2178.0,0.0,1.0,1.0,up
f413,1949.5,1.5305845050589237e-05,0.2971136163128305,1.0,up
f414,2178.0,0.0,1.0,1.0,up
f415,2178.0,0.0,1.0,1.0,up
f416,2178.0,0.0,1.0,1.0,up
f417,2211.0,2.621042464549343e-08,0.324698500763526,1.0,up
f418,2051.0,-8.634279131938731e-07,0.20953743035138328,1.0,down
f419,2178.0,0.0,1.0,1.0,up
f420,2029.0,-3.4021374052496287e-06,0.24556186351165288,1.0,down
f421,2178.0,0.0,1.0,1.0,up
f422,2178.0,0.0,1.0,1.0,up
f423,2178.0,0.0,1.0,1.0,up
