feature,stat_spearman_rho,effect_spearman_rho,p_value,p_adj_bh,direction
f9,-0.2653236863917991,-0.2653236863917991,0.00011168021312071693,0.0002917360669275871,down
f63,-0.265529183268842,-0.265529183268842,0.00011026857596682608,0.0002917360669275871,down
f26,-0.2647670756453716,-0.2647670756453716,0.00011558924447757292,0.0002959084658625867,down
f44,0.2563866136001385,0.2563866136001385,0.00019228161406706365,0.0004825891490310617,up
f39,-0.2523134205339834,-0.2523134205339834,0.00024474647000441126,0.0006024528492416277,down
f108,0.2455946252892098,0.2455946252892098,0.0003612565253997526,0.0008724685896446855,up
f88,0.2442282751928451,0.2442282751928451,0.0003905165544760047,0.0009256688698690481,up
f55,0.239918284400826,0.239918284400826,0.0004978420726346467,0.0011586142781315415,up
f59,-0.23571716612644555,-0.23571716612644555,0.0006281703583610352,0.0014358179619680805,down
f35,0.2353823831347068,0.2353823831347068,0.0006398066751799193,0.0014367588495268362,up
f84,-0.23165758212499535,-0.23165758212499535,0.0007834000436566687,0.0017288828549664413,down
f127,0.23109008412680404,0.23109008412680404,0.000807718213092166,0.0017523378182338516,up
f53,0.22848122642288848,0.22848122642288848,0.0009287142580957729,0.001981257083937649,up
f60,-0.21639501605853062,-0.21639501605853062,0.0017378557131217656,0.003646648053763705,down
f103,0.20928836246966942,0.20928836246966942,0.002474111663707761,0.005107843434751506,up
f99,0.20583438184758404,0.20583438184758404,0.0029257314965806394,0.005944343358132093,up
f10,0.20248655193019632,0.20248655193019632,0.0034334646010786007,0.0068669292021572015,up
f105,0.20131072873969919,0.20131072873969919,0.0036298673731801393,0.0071480465194931975,up
f69,-0.2002179208439015,-0.2002179208439015,0.0038214375542885842,0.007411272832559678,down
f70,0.19963545287453482,0.19963545287453482,0.003927227747809331,0.007502763458501409,up
f121,0.19444903831552485,0.19444903831552485,0.004992122441869657,0.009396936361166413,up
f117,-0.19408975900731737,-0.19408975900731737,0.00507470293440522,0.00941394167541838,down
f93,0.190398980659368,0.190398980659368,0.005996742088450709,0.010965471247452724,up
f32,0.185767815940315,0.185767815940315,0.007364061997883312,0.013276055432803718,up
f15,-0.18303511574758552,-0.18303511574758552,0.00829528176553715,0.014731281188314897,down
f65,-0.18274115994996123,-0.18274115994996123,0.00840143380271084,0.014731281188314897,down
f72,-0.17901091531436786,-0.17901091531436786,0.009857080510878876,0.016822750738566615,down
f111,-0.17927493116964152,-0.17927493116964152,0.009747162358009681,0.016822750738566615,down
f79,-0.17272624923367821,-0.17272624923367821,0.01281807977844562,0.021588344890013676,down
f47,-0.17121428214497184,-0.17121428214497184,0.013637620266689918,0.022670329793978046,down
f114,-0.16818082162226566,-0.16818082162226566,0.015421448752183084,0.025306992824095317,down
f20,-0.16235205920918777,-0.16235205920918777,0.019427626082463383,0.031477672639940675,down
f124,-0.16165119237688913,-0.16165119237688913,0.019965396740956844,0.03194463478553095,down
f97,-0.15732895342663575,-0.15732895342663575,0.02357532072088481,0.03725482780584266,down
f85,0.15462347136331592,0.15462347136331592,0.02611019460133848,0.04040412497487989,up
f119,0.1545322906297935,0.1545322906297935,0.02619954978839868,0.04040412497487989,up
f120,-0.15212620798997997,-0.15212620798997997,0.028654086898220358,0.04366337051157388,down
f5,0.14561699234166067,0.14561699234166067,0.036300169742029334,0.05402815961604366,up
f74,0.14576669205341378,0.14576669205341378,0.036106630250342,0.05402815961604366,up
f83,-0.14485760653113125,-0.14485760653113125,0.037295513951974064,0.05487156075692736,down
f81,-0.14409005528177896,-0.14409005528177896,0.03832489761232702,0.05574530561793021,down
f126,-0.1416091227860888,-0.1416091227860888,0.04181755876104194,0.060142106982172684,down
f67,0.13544285556833116,0.13544285556833116,0.05167167355819347,0.07348860239387515,up
f62,0.13382201596198615,0.13382201596198615,0.05456048043276837,0.07674441203730056,up
f118,-0.1272148150477921,-0.1272148150477921,0.06775275558606912,0.09426470342409617,down
f41,-0.1265357227190212,-0.1265357227190212,0.06924507599510327,0.09530505083197009,down
f51,-0.1244440094738891,-0.1244440094738891,0.07401080007021325,0.10078066392539677,down
f23,-0.12037762094008647,-0.12037762094008647,0.0840361207464884,0.11322761532158437,down
f21,0.11465773104464722,0.11465773104464722,0.0999537486625173,0.1332716648833564,up
f100,-0.10887387854509528,-0.10887387854509528,0.11838639537843192,0.15622122276741532,down
f102,-0.10427129286192241,-0.10427129286192241,0.13486305408141944,0.17444783576432352,down
f104,0.10425496198427663,0.10425496198427663,0.13492449797396897,0.17444783576432352,up
f94,-0.09826969532709322,-0.09826969532709322,0.15892239698098312,0.2034206681356584,down
f122,-0.09378686941332284,-0.09378686941332284,0.17889935711925514,0.22672393773529365,down
f28,-0.09207212726051452,-0.09207212726051452,0.18701201778867424,0.23240328424223594,down
f50,0.09239602300048942,0.09239602300048942,0.18545931953919195,0.23240328424223594,up
f38,0.08895565144310887,0.08895565144310887,0.2024412042442471,0.24452428375481364,up
f46,-0.08944966049189414,-0.08944966049189414,0.1999358842033558,0.24452428375481364,down
f75,-0.088944764191345,-0.088944764191345,0.20249667248445505,0.24452428375481364,down
f73,0.08835685259609644,0.08835685259609644,0.20550830152719643,0.24584170649982376,up
f90,-0.08285879045534589,-0.08285879045534589,0.23524590239056986,0.27880995838882355,down
f87,0.07930138094150381,0.07930138094150381,0.2560281755040652,0.3006569400414711,up
f107,-0.06932185379345338,-0.06932185379345338,0.32094256890386236,0.3734604438154035,down
f112,-0.0657957451284324,-0.0657957451284324,0.3462311985690171,0.3992575983498575,down
f77,-0.059474334573039765,-0.059474334573039765,0.3946255487465867,0.4510006271389562,down
f6,0.05319783393117304,0.05319783393117304,0.4464850422560657,0.5057529682192603,up
f4,0.04669270100226521,0.04669270100226521,0.5040777590145559,0.5659820452093259,up
f16,-0.04065571989920346,-0.04065571989920346,0.5608142900838561,0.6242106880933355,down
f113,0.03884435338699084,0.03884435338699084,0.5784170066251322,0.638253248689801,up
f45,-0.031827519625181475,-0.031827519625181475,0.6489216859279097,0.7099314170835251,down
f8,-0.029296233590083445,-0.029296233590083445,0.6751891059877881,0.7324085217494651,down
f12,-0.026162065988561536,-0.026162065988561536,0.7082619826382266,0.7618280149385966,down
f7,-0.021909233268302755,-0.021909233268302755,0.7540164473174502,0.7977936883092313,down
f95,0.02189562420359793,0.02189562420359793,0.7541643459798202,0.7977936883092313,up
f71,-0.018464778991510764,-0.018464778991510764,0.7917215797345987,0.8306587066067921,down
f123,-0.011300967330889254,-0.011300967330889254,0.871610471352581,0.9070417913262632,down
f82,0.007015472855338885,0.007015472855338885,0.9200862313876353,0.9473751795619167,up
f91,0.006567734626550041,0.006567734626550041,0.9251710737909343,0.9473751795619167,up
f66,0.005508949392514415,0.005508949392514415,0.9372071205634777,0.9520834240644852,up
f56,0.004512765856120998,0.004512765856120998,0.948544593728493,0.9560134487972213,up
f3,-0.0014697789881214349,-0.0014697789881214349,0.9832309808717085,0.9832309808717085,down
