feature,stat_spearman_rho,effect_spearman_rho,p_value,p_adj_bh,direction
f114,0.11624358012505731,0.11624358012505731,0.06382085482374161,0.204594606696063,up
f115,0.11376032786670875,0.11376032786670875,0.06974342009328373,0.2076083202776818,up
f89,0.11194622844788016,0.11194622844788016,0.07434760362085974,0.21628393780613742,up
f69,-0.10964185146156778,-0.10964185146156778,0.08054889341546473,0.2241360512430323,down
f105,-0.11011112747889351,-0.11011112747889351,0.07925326771443499,0.2241360512430323,down
f41,0.10898645825835826,0.10898645825835826,0.08238693265872685,0.22437292298546885,up
f125,-0.10793275979352968,-0.10793275979352968,0.08541273118827349,0.2277672831687293,down
f120,0.10706735108873922,0.10706735108873922,0.08796407682319961,0.22978371088509286,up
f7,-0.1045906165528535,-0.1045906165528535,0.09560464822192988,0.23994892102758872,down
f37,-0.1045906165528535,-0.1045906165528535,0.09560464822192988,0.23994892102758872,down
f10,0.10279244934448968,0.10279244934448968,0.10147589618168988,0.24978682137031355,up
f31,-0.10048952074094683,-0.10048952074094683,0.10940798329312808,0.26423060116076214,down
f48,-0.09836257064390108,-0.09836257064390108,0.11715933586995333,0.2777110183584079,down
f16,-0.09063255180295252,-0.09063255180295252,0.14897909484283706,0.29337421753666376,down
f44,-0.09293185944957157,-0.09293185944957157,0.13889561188890923,0.29337421753666376,down
f49,0.09274212130676396,0.09274212130676396,0.13970738814872027,0.29337421753666376,up
f51,-0.09090846872054681,-0.09090846872054681,0.14774053793995703,0.29337421753666376,down
f64,-0.09111413907381918,-0.09111413907381918,0.14682240926832493,0.29337421753666376,down
f77,-0.09174346138717729,-0.09174346138717729,0.1440400034396832,0.29337421753666376,down
f80,-0.09216204400756967,-0.09216204400756967,0.14221170904662125,0.29337421753666376,down
f87,-0.09316070392715634,-0.09316070392715634,0.13792133288641584,0.29337421753666376,down
f93,0.09470830091639253,0.09470830091639253,0.13146951639998544,0.29337421753666376,up
f108,0.0910663424424249,0.0910663424424249,0.14703538932077415,0.29337421753666376,up
f123,0.09417819282274681,0.09417819282274681,0.13365278217519733,0.29337421753666376,up
f17,-0.08800808222457537,-0.08800808222457537,0.16115668607645253,0.3125463002694837,down
f1,0.08626495356145347,0.08626495356145347,0.16964845103372483,0.3241045034674146,up
f40,0.0854393753828249,0.0854393753828249,0.17378480488923104,0.3271243386150231,up
f20,0.08198570666889536,0.08198570666889536,0.19190222229656423,0.35599252831826406,up
f66,0.07948652220008202,0.07948652220008202,0.20584824561603346,0.3764082205550326,up
f75,0.07542525691433725,0.07542525691433725,0.23004704113666555,0.4147326938801858,up
f96,0.07217653436229535,0.07217653436229535,0.2508023978429992,0.4458709294986652,up
f30,0.07141685759968011,0.07141685759968011,0.25583762462567033,0.44859199934364113,up
f18,-0.07040661061793725,-0.07040661061793725,0.26264119386539525,0.451195626621122,down
f23,0.07015241944188581,0.07015241944188581,0.2643724374733137,0.451195626621122,up
f68,-0.06845491483600391,-0.06845491483600391,0.2761341805315082,0.4650680935267506,down
f99,0.06661981386701725,0.06661981386701725,0.289242768994585,0.4808191484585309,up
f59,-0.06264689993021343,-0.06264689993021343,0.3190291632328518,0.5235350371000644,down
f67,-0.05887096605006485,-0.05887096605006485,0.34912516399997384,0.5645207004172021,down
f95,0.058421243200127704,0.058421243200127704,0.35282543776075137,0.5645207004172021,up
f92,-0.0578491320061658,-0.0578491320061658,0.3575682112004415,0.5650460621439076,down
f29,0.05726253698450866,0.05726253698450866,0.3624722705045754,0.5658103734705567,up
f72,0.052689268389737226,0.052689268389737226,0.4021270057076457,0.61964773538565,up
f116,0.0521859553773277,0.0521859553773277,0.40664382634683277,0.61964773538565,up
f47,-0.049641146851274354,-0.049641146851274354,0.42993802909346973,0.6199473791087915,down
f58,0.04952093108140388,0.04952093108140388,0.4310571620365816,0.6199473791087915,up
f103,-0.05058621660838864,-0.05058621660838864,0.4211986384824156,0.6199473791087915,down
f113,0.050912826922916266,0.050912826922916266,0.4182026225623246,0.6199473791087915,up
f126,0.04985261073562484,0.04985261073562484,0.427973509551921,0.6199473791087915,up
f13,0.04782342647552198,0.04782342647552198,0.447038191666612,0.6357876503702926,up
f46,-0.045290929203009596,-0.045290929203009596,0.47149148455022283,0.6631968134332804,down
f12,0.0436122535731315,0.0436122535731315,0.4880960744393723,0.679090190524344,up
f34,0.037589878017451485,0.037589878017451485,0.5501573724833869,0.7533860980688926,up
f71,0.03729730469800767,0.03729730469800767,0.553267915769343,0.7533860980688926,up
f33,0.03636237362028005,0.03636237362028005,0.5632648484924246,0.7589252695476879,up
f36,-0.03522901410312767,-0.03522901410312767,0.5754983975967238,0.7673311967956318,down
f6,0.03317737991009719,0.03317737991009719,0.5979557366153111,0.7810034110893859,up
f19,0.03359016899941148,0.03359016899941148,0.593405629918074,0.7810034110893859,up
f0,-0.03223593110990672,-0.03223593110990672,0.6083916258101078,0.7866073545827655,down
f5,0.0292667464323829,0.0292667464323829,0.6418197482894328,0.8215292778104739,up
f50,0.027461337310171467,0.027461337310171467,0.6625100991010743,0.839616759256807,up
f100,-0.02573703762305337,-0.02573703762305337,0.6825131704543129,0.8564871158642359,down
f35,0.02514392487893337,0.02514392487893337,0.6894461469141059,0.8567874447087918,up
f22,0.02365788415740194,0.02365788415740194,0.706929784469468,0.8623654183259746,up
f104,0.023617329439855273,0.023617329439855273,0.707409132220526,0.8623654183259746,up
f8,0.020760394426969555,0.020760394426969555,0.7414576027766354,0.8707025060129296,up
f14,-0.020760394426969555,-0.020760394426969555,0.7414576027766354,0.8707025060129296,down
f27,0.020969685737165747,0.020969685737165747,0.7389452030419156,0.8707025060129296,up
f83,0.02186768305427051,0.02186768305427051,0.7281970709038879,0.8707025060129296,up
f26,0.01857623321052765,0.01857623321052765,0.767835960427018,0.877526811916592,up
f60,0.01920555552388574,0.01920555552388574,0.7602065918795566,0.877526811916592,up
f94,-0.018860840424739074,-0.018860840424739074,0.7643828051588635,0.877526811916592,down
f78,0.01790056264854479,0.01790056264854479,0.7760521624090583,0.8790679361801722,up
f56,0.0155715631551505,0.0155715631551505,0.804559009117077,0.9033645014647882,up
f32,-0.014373750604754307,-0.014373750604754307,0.8193240206919948,0.9040816780049599,down
f86,0.014391855389373355,0.014391855389373355,0.8191003606454348,0.9040816780049599,up
f57,0.013128141422963828,0.013128141422963828,0.8347459680348017,0.9132263581919199,up
f84,-0.011006984856996208,-0.011006984856996208,0.8611509838067923,0.9341298807395714,down
f61,-0.01038128350056192,-0.01038128350056192,0.8689709139335512,0.9346914032226433,down
f127,-0.00921461117971049,-0.00921461117971049,0.8835853283795099,0.9424910169381439,down
f38,-0.007264363780546677,-0.007264363780546677,0.908100986058534,0.9606357538470441,down
f65,0.006597383515180963,0.006597383515180963,0.9165064927095182,0.9615805825149044,up
f73,0.005878985661497151,0.005878985661497151,0.9255703450796976,0.963195155855295,up
f70,0.0047420051874209595,0.0047420051874209595,0.939934538580652,0.9702550075671247,up
f15,0.0024115573112571463,0.0024115573112571463,0.9694322749620212,0.9805550089844599,up
f42,0.0015338373529257166,0.0015338373529257166,0.9805550089844599,0.9805550089844599,up
f43,-0.0016707095246457169,-0.0016707095246457169,0.9788202213235527,0.9805550089844599,down
f102,-0.0015953936206304785,-0.0015953936206304785,0.9797748016764577,0.9805550089844599,down
