feature,stat_spearman_rho,effect_spearman_rho,p_value,p_adj_bh,direction
f100,-0.24786238057402887,-0.24786238057402887,6.301869184995791e-05,0.00017393060380776785,down
f80,0.2413023649013878,0.2413023649013878,9.941068953875705e-05,0.00026509517210335215,up
f36,0.23953966923370598,0.23953966923370598,0.00011212492634792428,0.0002914370794664538,up
f56,-0.23931606533516978,-0.23931606533516978,0.00011384260916658351,0.0002914370794664538,down
f111,0.2388245723504002,0.2388245723504002,0.00011770525564967226,0.0002954171122187853,up
f113,-0.2382169214962611,-0.2382169214962611,0.00012265065150103343,0.0003019092960025438,down
f61,0.23551552504673726,0.23551552504673726,0.00014708672404115133,0.00035522831466542205,up
f87,0.22940489513121928,0.22940489513121928,0.00022014791886740783,0.0005218321039820037,up
f108,0.2249226533469247,0.2249226533469247,0.00029394130706149617,0.0006840815873431184,up
f68,-0.22332112672299304,-0.22332112672299304,0.00032547930258215187,0.0007439526916163472,down
f124,-0.21497227986206205,-0.21497227986206205,0.0005473100264386527,0.001229047076914869,down
f104,0.21411779353551286,0.21411779353551286,0.0005765815974190818,0.0012724559391317667,up
f37,0.21183166146898488,0.21183166146898488,0.0006621701776833434,0.0014365725888723384,up
f27,0.21005154212089766,0.21005154212089766,0.0007367874416451085,0.0015718132088428983,up
f2,0.2036149441844616,0.2036149441844616,0.0010761723491960592,0.0021523446983921185,up
f64,-0.20380007078876922,-0.20380007078876922,0.0010646766021609024,0.0021523446983921185,down
f67,-0.20390824280461955,-0.20390824280461955,0.001058011858122294,0.0021523446983921185,down
f94,-0.20392857043175922,-0.20392857043175922,0.0010567637137788635,0.0021523446983921185,down
f28,-0.19841252361007625,-0.19841252361007625,0.0014498053127718147,0.0028550012313044966,down
f13,0.18946546372189246,0.18946546372189246,0.0023797830297297845,0.0046153367849304915,up
f24,0.1834012969541223,0.1834012969541223,0.003289900067357803,0.006285182218235803,up
f3,0.17583506373806812,0.17583506373806812,0.004861976314127412,0.00915195541482807,up
f65,-0.17422700323398443,-0.17422700323398443,0.005272718039686154,0.009641541558283253,down
f82,-0.17443027950538104,-0.17443027950538104,0.005219130138118097,0.009641541558283253,down
f44,0.16928012997221192,0.16928012997221192,0.006738718028191265,0.01214867475504904,up
f78,0.16712612748209174,0.16712612748209174,0.007483753017000361,0.013304449808000642,up
f77,-0.15498980809303226,-0.15498980809303226,0.013218781228851577,0.023094613257854123,down
f86,0.15439885493261507,0.15439885493261507,0.013577269401804204,0.023094613257854123,up
f117,-0.1541796069541802,-0.1541796069541802,0.013712426621850885,0.023094613257854123,down
f121,0.15471538512664687,0.15471538512664687,0.01338420579982051,0.023094613257854123,up
f101,-0.1534478123771525,-0.1534478123771525,0.01417213636429656,0.02355887603415532,down
f15,-0.14773720112427569,-0.14773720112427569,0.018247813569843785,0.029566077682784866,down
f23,-0.1479259576620011,-0.1479259576620011,0.01809831866615769,0.029566077682784866,down
f16,0.1469785450399563,0.1469785450399563,0.018859560578951953,0.030175296926323127,up
f89,-0.14322156395253732,-0.14322156395253732,0.022158810853083712,0.035016392459194016,down
f92,-0.1391458747110359,-0.1391458747110359,0.026291116256762684,0.04103979123006858,down
f19,-0.13283414648417202,-0.13283414648417202,0.033991379267430885,0.05242044031603799,down
f90,0.1311629251386187,0.1311629251386187,0.03632549704458222,0.05535313835364909,up
f30,-0.13034473814624747,-0.13034473814624747,0.037516865538401827,0.05649598575194628,down
f91,0.12962601132952384,0.12962601132952384,0.03859051996922184,0.05743705297744646,up
f63,0.12851670367704535,0.12851670367704535,0.04029852420064,0.05928978273197609,up
f41,-0.1255517740613895,-0.1255517740613895,0.04517906464563419,0.06528813069214684,down
f93,-0.1253027606289287,-0.1253027606289287,0.04561060582607019,0.06528813069214684,down
f122,-0.1251336057316594,-0.1251336057316594,0.04590571689291575,0.06528813069214684,down
f83,0.12025352324477434,0.12025352324477434,0.05513315468681513,0.07754993186716853,up
f9,0.11544386146619452,0.11544386146619452,0.06568136830960641,0.0894384589747832,up
f21,0.1159600379982051,0.1159600379982051,0.06447549073756365,0.0894384589747832,up
f51,0.11550121441419568,0.11550121441419568,0.06554647589143864,0.0894384589747832,up
f6,-0.108670405708587,-0.108670405708587,0.08328529943531855,0.11221598239706079,down
f115,0.10578969054822403,0.10578969054822403,0.09184209185853173,0.12245612247804231,up
f7,0.09819804779824526,0.09819804779824526,0.11777633391456897,0.1554161932068539,up
f25,-0.097551193663194,-0.097551193663194,0.12022678416880311,0.15703090177149795,down
f105,-0.0913135160780532,-0.0913135160780532,0.14593652169474,0.18868560380734062,down
f39,0.08443043633122824,0.08443043633122824,0.17894096769121326,0.22904443864475296,up
f57,-0.07857535372832314,-0.07857535372832314,0.21111058375825723,0.26754608634709826,down
f114,-0.0775792999984799,-0.0775792999984799,0.2169730394939231,0.2722798926982564,down
f22,0.07165307070058599,0.07165307070058599,0.25426455218180716,0.3159792493133137,up
f46,-0.07017350983949229,-0.07017350983949229,0.26422849830579154,0.32520430560712804,down
f4,-0.0668978579232731,-0.0668978579232731,0.2872302877515576,0.3501473984018988,down
f119,-0.0661842130133344,-0.0661842130133344,0.29241458708241946,0.3531044070429216,down
f5,-0.05963581312763025,-0.05963581312763025,0.34288857246789317,0.405401167079367,down
f11,-0.05934832240094079,-0.05934832240094079,0.3452244313410235,0.405401167079367,down
f118,-0.05971058975603684,-0.05971058975603684,0.342282662595232,0.405401167079367,down
f81,-0.05486535462996262,-0.05486535462996262,0.3829452869634187,0.4456090611937963,down
f45,-0.05416695544037865,-0.05416695544037865,0.38903990891964724,0.44862259767310675,down
f14,0.0536072197073545,0.0536072197073545,0.39396658485048053,0.4502475255434063,up
f31,0.048746738860925516,0.048746738860925516,0.4383045243357156,0.4964865408404566,up
f34,-0.04802510809746766,-0.04802510809746766,0.44512211764835685,0.49978623735955857,down
f126,-0.045532795812808856,-0.045532795812808856,0.46912485208806454,0.5221563571067153,down
f71,-0.027010697555162513,-0.027010697555162513,0.6677154960594415,0.7367895128931768,down
f32,-0.023608723956004014,-0.023608723956004014,0.707510861964355,0.774028977191773,down
f52,-0.021174490606029953,-0.021174490606029953,0.7364893387706721,0.7989036895139494,down
f18,-0.019582401808984587,-0.019582401808984587,0.7556490507363756,0.8127989789433283,down
f12,0.01552704019462279,0.01552704019462279,0.8051066244528727,0.8516830407435347,up
f103,-0.016051202580152548,-0.016051202580152548,0.7986657248721756,0.8516830407435347,down
f40,-0.013893570156614547,-0.013893570156614547,0.8252612775543811,0.8658478977619736,down
f8,0.012430706989242724,0.012430706989242724,0.8434090111380667,0.8776939302900206,up
f102,0.00871728510283732,0.00871728510283732,0.8898274130678313,0.9185315231667937,up
f10,-0.00477662938447788,-0.00477662938447788,0.939496798518542,0.9620447216829869,down
f38,-0.0035664095829846623,-0.0035664095829846623,0.9548069802725495,0.969962646626082,down
f17,-0.002666186095371231,-0.002666186095371231,0.9662065520859515,0.9738144776929275,down
f88,-0.001900270144216255,-0.001900270144216255,0.9759108807073552,0.9759108807073552,down
