feature,stat_spearman_rho,effect_spearman_rho,p_value,p_adj_bh,direction
f1,0.6770626080558958,0.6770626080558958,1.5006689626126938e-35,1.920856272144248e-33,up
f0,-0.541230860254597,-0.541230860254597,8.307661845436752e-21,5.316903581079522e-19,down
f84,0.4201708792974173,0.4201708792974173,2.4971895752725495e-12,1.0654675521162877e-10,up
f87,0.3879290613037968,0.3879290613037968,1.3865778719322826e-10,4.4370491901833045e-09,up
f72,0.385960023454539,0.385960023454539,1.7478621001867843e-10,4.474526976478168e-09,up
f65,-0.353306872802449,-0.353306872802449,6.539396587863226e-09,1.3950712720774882e-07,down
f2,0.345443756595299,0.345443756595299,1.4742891334582033e-08,2.6958429868950005e-07,up
f3,-0.3431770819104234,-0.3431770819104234,1.8559256400202282e-08,2.969481024032365e-07,down
f90,-0.30147606112643693,-0.30147606112643693,9.336371972005048e-07,1.327839569351829e-05,down
f63,0.29499395086946517,0.29499395086946517,1.6295511397964252e-06,2.0858254589394243e-05,up
f85,-0.2936346702357554,-0.2936346702357554,1.8282962812960523e-06,2.1274720364172244e-05,down
f66,-0.2890919065622012,-0.2890919065622012,2.6743505962495043e-06,2.8526406359994713e-05,down
f95,-0.28594390820592186,-0.28594390820592186,3.4674442735333813e-06,3.414098977017483e-05,down
f52,-0.2777302902264141,-0.2777302902264141,6.728806738704664e-06,6.152051875387122e-05,down
f58,0.2733236718693955,0.2733236718693955,9.520518114733266e-06,8.12417545790572e-05,up
f53,-0.2693783543987238,-0.2693783543987238,1.2924268783141615e-05,0.00010339415026513292,down
f106,0.26676841971364657,0.26676841971364657,1.577927268075686e-05,0.00011880864136099283,up
f26,-0.2561657410998242,-0.2561657410998242,3.4756863913900274e-05,0.00024715992116551306,down
f91,-0.25502878287130837,-0.25502878287130837,3.775283845100838e-05,0.00025433491166995117,down
f77,-0.2541706328708043,-0.2541706328708043,4.01737699144835e-05,0.00025711212745269444,down
f116,-0.24867267944985363,-0.24867267944985363,5.9516631715447494e-05,0.00036276804093225137,down
f100,0.2465899457777443,0.2465899457777443,6.89118327774584e-05,0.0004009415725233943,up
f99,0.23891221893779177,0.23891221893779177,0.00011700756106730274,0.0006511725137658587,up
f29,-0.2305472479202204,-0.2305472479202204,0.00020432585702138517,0.0010897379041140542,down
f32,-0.2294421534891916,-0.2294421534891916,0.0002196143238151081,0.0011244253379333535,down
f48,-0.21799653259639315,-0.21799653259639315,0.00045440696439372154,0.0021542256089776427,down
f112,-0.21844769500172143,-0.21844769500172143,0.00044187403273493204,0.0021542256089776427,down
f17,0.21419387803719767,0.21419387803719767,0.0005739176164791583,0.002623623389619009,up
f21,-0.20641766309592152,-0.20641766309592152,0.0009137712483324018,0.004033197234018877,down
f35,0.20243758511890028,0.20243758511890028,0.0011519939903159178,0.004915174358681249,up
f105,-0.2001824972694745,-0.2001824972694745,0.0013110854379581038,0.005413514066407655,down
f57,-0.19552748612749993,-0.19552748612749993,0.0017049963351828728,0.006819985340731491,down
f76,-0.18855148700947855,-0.18855148700947855,0.002500369211045399,0.009449634849394789,down
f89,0.18847979346513266,0.18847979346513266,0.002510059256870491,0.009449634849394789,up
f10,-0.18657882827414274,-0.18657882827414274,0.002779779617008392,0.009883660860474283,down
f54,-0.18704737093264576,-0.18704737093264576,0.0027109614512741778,0.009883660860474283,down
f28,-0.1856352253621961,-0.1856352253621961,0.0029232084603741577,0.010112721160213303,down
f14,-0.18386026700672323,-0.18386026700672323,0.003211327024970537,0.010817101557795493,down
f88,0.18292463004414836,0.18292463004414836,0.0033733416973758864,0.011071480442669576,up
f114,-0.18217727915763346,-0.18217727915763346,0.003508028537174852,0.011225691318959527,down
f44,0.1813524413090477,0.1813524413090477,0.003662311581085806,0.011433558106804468,up
f113,0.18050805067564038,0.18050805067564038,0.0038265799223799845,0.011661957858681857,up
f64,0.17967307434603605,0.17967307434603605,0.003995531719673284,0.011893675816701867,up
f45,-0.17422653750739403,-0.17422653750739403,0.005272841380188727,0.015339174924185388,down
f79,-0.17151449383491504,-0.17151449383491504,0.006036599221431805,0.017170771118739356,down
f34,0.16999010079604504,0.16999010079604504,0.006508092130433412,0.018109473754249494,up
f61,-0.1636680337037242,-0.1636680337037242,0.008834108631119464,0.02405884903794237,down
f62,0.1618699016773516,0.1618699016773516,0.0096184281164241,0.025626896793331418,up
f86,-0.1614498788922948,-0.1614498788922948,0.009810296428697183,0.025626896793331418,down
f122,-0.15077116167083288,-0.15077116167083288,0.01597073336487893,0.04088507741409006,down
f55,0.14958206268279267,0.14958206268279267,0.01683176358990266,0.04224442626485374,up
f124,-0.14537386888285267,-0.14537386888285267,0.020212494656839216,0.04975383300145038,down
f23,-0.13398763052173465,-0.13398763052173465,0.032455769960720526,0.07838374632023071,down
f110,0.12473771494668154,0.12473771494668154,0.04660265032084048,0.11046554150125151,up
f7,0.12268177583154995,0.12268177583154995,0.05036582680877437,0.11721501511860218,up
f78,0.11964385241204412,0.11964385241204412,0.05638713055453458,0.12888486983893618,up
f12,0.1178616522844151,0.1178616522844151,0.0601887388991166,0.1328303203290849,up
f51,0.1182244650694383,0.1182244650694383,0.05939815624644602,0.1328303203290849,up
f15,0.11665155215712206,0.11665155215712206,0.0628885217101894,0.1364361148966821,up
f31,0.11476724304209127,0.11476724304209127,0.0672899929098318,0.14355198487430784,up
f9,0.11401409873785145,0.11401409873785145,0.0691183100270525,0.14503514235184786,up
f108,-0.10071965341358737,-0.10071965341358737,0.10859404931960255,0.22419416633724398,down
f60,0.09912356683037143,0.09912356683037143,0.11433818918490772,0.2323061621534633,up
f19,-0.09442365670102869,-0.09442365670102869,0.13263839027295832,0.26527678054591664,down
f39,0.09228733391496381,0.09228733391496381,0.1416679242630642,0.27383522458004966,up
f40,-0.09254369264929159,-0.09254369264929159,0.1405602235063621,0.27383522458004966,down
f127,-0.09190424416790337,-0.09190424416790337,0.14333562536611974,0.27383522458004966,down
f5,0.09079625302801209,0.09079625302801209,0.14824331323268067,0.2750519555273165,up
f41,0.09031395100241235,0.09031395100241235,0.1504190381790012,0.2750519555273165,up
f107,-0.09043633695185133,-0.09043633695185133,0.14986466182851263,0.2750519555273165,down
f109,0.08653447011411657,0.08653447011411657,0.16831412011442148,0.3034395404879711,up
f38,0.0836001040364437,0.0836001040364437,0.18326851244446132,0.32581068879015346,up
f30,-0.07937887504662262,-0.07937887504662262,0.20646496644784645,0.35712859061249114,down
f121,0.07966275251514379,0.07966275251514379,0.20484147902003402,0.35712859061249114,up
f37,0.0788589158058109,0.0788589158058109,0.20946264445187868,0.35748291319787295,up
f42,0.07783927428622468,0.07783927428622468,0.21543180374970955,0.3596296947454009,up
f43,0.07674721504507694,0.07674721504507694,0.22195895222567713,0.3596296947454009,up
f47,-0.0772787611213385,-0.0772787611213385,0.21876456700256805,0.3596296947454009,down
f123,0.0767501117539394,0.0767501117539394,0.22194145460617554,0.3596296947454009,up
f11,0.07604838403200825,0.07604838403200825,0.22620899485288937,0.361934391764623,up
f75,0.07389757770163106,0.07389757770163106,0.23965065538889932,0.37870720851579154,up
f96,-0.0734036888405815,-0.0734036888405815,0.24281470948401307,0.37902783919455696,down
f16,0.07160338428256208,0.07160338428256208,0.2545948843628816,0.38143244792852365,up
f25,-0.07135137061152798,-0.07135137061152798,0.2562749259519768,0.38143244792852365,down
f59,-0.07137237175078082,-0.07137237175078082,0.25613463083088306,0.38143244792852365,down
f74,-0.07164828326993021,-0.07164828326993021,0.2542963677344018,0.38143244792852365,down
f27,0.06926574023055615,0.06926574023055615,0.2704725627536473,0.3979366440513431,up
f82,-0.06827072073630086,-0.06827072073630086,0.27743144033876316,0.4035366404927464,down
f33,-0.06527769630416318,-0.06527769630416318,0.2990895610066646,0.4301512787511581,down
f13,0.06418201617693736,0.06418201617693736,0.30729130794636544,0.43223392766082175,up
f71,-0.06460783237971911,-0.06460783237971911,0.3040864293155902,0.43223392766082175,down
f22,-0.06271483313810094,-0.06271483313810094,0.3185036406059242,0.44313549997345975,down
f94,-0.060671929212850424,-0.060671929212850424,0.33455368938209096,0.45076707622008044,down
f111,0.06103836288395172,0.06103836288395172,0.33163730569498484,0.45076707622008044,up
f119,-0.06129110073220143,-0.06129110073220143,0.32963535681244927,0.45076707622008044,down
f8,-0.0585529866799603,-0.0585529866799603,0.3517389204001206,0.46898522720016084,down
f80,-0.05174354832153045,-0.05174354832153045,0.41063880893057997,0.541873892197054,down
f18,-0.04938273059862486,-0.04938273059862486,0.4323457940858574,0.5646965473774463,down
f103,0.04857816971207635,0.04857816971207635,0.43989171430657664,0.5687488831438566,up
f20,0.04350385996226055,0.04350385996226055,0.4891789187422458,0.6138715843039947,up
f102,-0.04355310401292238,-0.04355310401292238,0.4886868148853258,0.6138715843039947,down
f125,0.0441346183170614,0.0441346183170614,0.4828957576767609,0.6138715843039947,up
f104,0.04068101717579244,0.04068101717579244,0.5178261943106374,0.6435121638035105,up
f67,-0.03764019704742416,-0.03764019704742416,0.5496232613114791,0.676459398537205,down
f6,-0.035392350970154536,-0.035392350970154536,0.5737276569135228,0.6994013341421992,down
f4,-0.03441760843793646,-0.03441760843793646,0.584332696399325,0.7056092937652225,down
f36,0.03257457742419574,0.03257457742419574,0.6046284679104402,0.7232938681545453,up
f98,-0.03162228438566173,-0.03162228438566173,0.6152369645306682,0.7291697357400513,down
f46,-0.02724101223118969,-0.02724101223118969,0.6650530969079866,0.7675062124514083,down
f93,0.02799922577593882,0.02799922577593882,0.6563180499219997,0.7675062124514083,up
f97,0.027196113243821547,0.027196113243821547,0.6655717936102056,0.7675062124514083,up
f73,0.026231509192622085,0.026231509192622085,0.6767534814398964,0.7707611583803959,up
f126,0.025915043749398233,0.025915043749398233,0.6804375851326933,0.7707611583803959,up
f70,-0.024956957293139306,-0.024956957293139306,0.6916370544777688,0.7765749383610036,down
f92,0.02172133349377053,0.02172133349377053,0.7299451736396783,0.8054567433265415,up
f101,-0.022227533367485564,-0.022227533367485564,0.723904752868906,0.8054567433265415,down
f56,-0.020237494378974957,-0.020237494378974957,0.7477465942390373,0.8180475560905708,down
f83,0.01967698121408878,0.01967698121408878,0.754506535641862,0.8184477674759181,up
f50,-0.017647112478719338,-0.017647112478719338,0.7791406258773744,0.8380672278344867,down
f117,0.01683893070609276,0.01683893070609276,0.7890118237599971,0.8394599056216829,up
