feature,stat_spearman_rho,effect_spearman_rho,p_value,p_adj_bh,direction
f69,-0.36089420324091587,-0.36089420324091587,9.190128323201272e-08,4.201201519177724e-07,down
f31,-0.34681633322710054,-0.34681633322710054,3.065292590727192e-07,1.3529567297002778e-06,down
f113,-0.3376328661806935,-0.3376328661806935,6.519812750451985e-07,2.7817867735261802e-06,down
f84,0.3365990289780169,0.3365990289780169,7.087256948660467e-07,2.926351256221096e-06,up
f46,0.32983827779735575,0.32983827779735575,1.2141223394011916e-06,4.8564893576047665e-06,up
f45,-0.32222325061237767,-0.32222325061237767,2.192616885703574e-06,8.50469579909265e-06,down
f27,-0.32130776056316546,-0.32130776056316546,2.351562107047631e-06,8.852939697120494e-06,down
f87,0.3198590281673095,0.3198590281673095,2.625730048362626e-06,9.602669891154747e-06,up
f71,-0.30993147039739694,-0.30993147039739694,5.505521564707974e-06,1.957518778562835e-05,down
f55,-0.30605322057525114,-0.30605322057525114,7.299557885149611e-06,2.525252457565271e-05,down
f21,-0.2950034053155911,-0.2950034053155911,1.595449158433559e-05,5.374144533670935e-05,down
f104,0.29455994356812715,0.29455994356812715,1.6452172968103854e-05,5.39968753824947e-05,up
f64,-0.2865164180688819,-0.2865164180688819,2.8469545329358088e-05,9.110254505394588e-05,down
f123,-0.28483643261453245,-0.28483643261453245,3.185790571753208e-05,9.94588276059538e-05,down
f34,-0.27768799248286763,-0.27768799248286763,5.099912302506563e-05,0.00015542589874305716,down
f44,0.27706360922493534,0.27706360922493534,5.310643282231075e-05,0.00015808426514548316,up
f80,0.27633720255884414,0.27633720255884414,5.56610903014681e-05,0.00016192317178608903,up
f16,-0.2725106445968321,-0.2725106445968321,7.113754566672412e-05,0.0002023467965631264,down
f108,0.2633394203594041,0.2633394203594041,0.00012620907879569416,0.00035119048012714895,up
f53,-0.2627912145795638,-0.2627912145795638,0.00013052437245763242,0.00035547063137397766,down
f106,-0.26235591470475256,-0.26235591470475256,0.00013404880170175728,0.0003574634712046861,down
