feature,stat_spearman_rho,effect_spearman_rho,p_value,p_adj_bh,direction
f48,0.12448465565122813,0.12448465565122813,0.04705276171200739,0.14689642680821818,up
f4,0.12073337163367932,0.12073337163367932,0.054162527786814546,0.16249964177269458,up
f49,0.12052130792209495,0.12052130792209495,0.05458972340801458,0.16249964177269458,up
f65,0.11935604315878151,0.11935604315878151,0.056987248512364065,0.16578108658142274,up
f44,-0.11707979615218474,-0.11707979615218474,0.061921932402002965,0.1742375240582534,down
f72,0.11677147143841361,0.11677147143841361,0.06261661020843481,0.1742375240582534,up
f125,-0.11493889356219646,-0.11493889356219646,0.06687888263489457,0.1821382335588618,down
f108,0.11187446436476223,0.11187446436476223,0.07453469957449958,0.19875919886533222,up
f7,-0.10931232941934012,-0.10931232941934012,0.0814688510216711,0.2014318546277387,down
f26,0.10910677961015934,0.10910677961015934,0.08204698331320022,0.2014318546277387,up
f73,-0.1106332040734066,-0.1106332040734066,0.07783171624405635,0.2014318546277387,down
f82,0.11022789459051496,0.11022789459051496,0.0789335163457488,0.2014318546277387,up
f123,0.10862836966696048,0.10862836966696048,0.08340537730679805,0.2014318546277387,up
f98,0.10792559197430375,0.10792559197430375,0.08543361600821132,0.20250931201946387,up
f23,-0.10621894954455648,-0.10621894954455648,0.09052423363560566,0.21067458009740953,down
f36,0.10068213250148328,0.10068213250148328,0.10872642750975117,0.24703936753804442,up
f99,-0.10032024903461575,-0.10032024903461575,0.11000971835678541,0.24703936753804442,down
f57,-0.09558029938558486,-0.09558029938558486,0.12793808415443947,0.282346116754625,down
f6,0.09079330488586118,0.09079330488586118,0.14825653968962813,0.3189422530793346,up
f18,0.09051610215024065,0.09051610215024065,0.1495041811309381,0.3189422530793346,up
f76,0.08899691535633077,0.08899691535633077,0.15648358620350755,0.3249105023250284,up
f97,0.08880584088582472,0.08880584088582472,0.15737852456368562,0.3249105023250284,up
f16,0.08804660937233665,0.08804660937233665,0.16097267150581926,0.3270555865515058,up
f45,0.08656940106058339,0.08656940106058339,0.16814175775973134,0.3362835155194627,up
f25,0.08592524848955918,0.08592524848955918,0.17134148475539593,0.33741092382601046,up
f113,-0.08288325606707074,-0.08288325606707074,0.187066187895991,0.36279503107101285,down
f28,0.08183089894541996,0.08183089894541996,0.19274549166470223,0.3682301930310729,up
f91,0.08055417407431133,0.08055417407431133,0.1998034861110436,0.37064994524947215,up
f96,0.08072860190534147,0.08072860190534147,0.19882829778074443,0.37064994524947215,up
f47,0.0776511449031,0.0776511449031,0.2165463266975224,0.3959704259611838,up
f24,-0.07381590392123794,-0.07381590392123794,0.24017188709509157,0.43298593729819324,down
f50,-0.07158887306613516,-0.07158887306613516,0.2546914158233644,0.4527847392415367,down
f33,0.06888849863636967,0.06888849863636967,0.27309674916087173,0.4788545738711176,up
f75,-0.06727594590800796,-0.06727594590800796,0.28450879554748676,0.4906579289391193,down
f124,-0.06686122745497777,-0.06686122745497777,0.2874948802377652,0.4906579289391193,down
f35,0.06500693657074855,0.06500693657074855,0.30110270312556764,0.5005343636373072,up
f88,0.06543685412938717,0.06543685412938717,0.2979103735337089,0.5005343636373072,up
f29,-0.062486780107483084,-0.062486780107483084,0.320270060595443,0.5204761193973485,down
f112,-0.062363015961814386,-0.062363015961814386,0.321231354940551,0.5204761193973485,down
f37,-0.06100016282559126,-0.06100016282559126,0.3319405684852637,0.531104909576422,down
f46,-0.056955753199879756,-0.056955753199879756,0.36505364379164684,0.5697365475263583,down
f74,-0.05640496656330739,-0.05640496656330739,0.3697166883428419,0.5697365475263583,down
f80,-0.055915700116102494,-0.055915700116102494,0.3738896093141726,0.5697365475263583,down
f104,-0.05718084471627136,-0.05718084471627136,0.3631585417665942,0.5697365475263583,down
f3,-0.05214559815827658,-0.05214559815827658,0.40700729782931844,0.6129051073194443,down
f9,0.0504367844277281,0.0504367844277281,0.42257355249178047,0.6224335563968034,up
f66,0.05038394944156544,0.05038394944156544,0.42306030786345233,0.6224335563968034,up
f62,-0.048681649613420586,-0.048681649613420586,0.43891699438318477,0.6384247191028142,down
f8,-0.04747585390181798,-0.04747585390181798,0.45035121997597866,0.6405722388392275,down
f43,-0.04694822780712512,-0.04694822780712512,0.45540682604976335,0.6405722388392275,down
f86,-0.04721095520407095,-0.04721095520407095,0.4528854654934092,0.6405722388392275,down
f27,0.04270261097383527,0.04270261097383527,0.49722307732170734,0.6642589105596366,up
f39,0.043252673843473914,0.043252673843473914,0.4916931855816253,0.6642589105596366,up
f58,0.04260634997164851,0.04260634997164851,0.49819418291972745,0.6642589105596366,up
f107,0.043189706120238966,0.043189706120238966,0.49232454499936246,0.6642589105596366,up
f114,-0.04409586232127526,-0.04409586232127526,0.48328055638484907,0.6642589105596366,down
f69,-0.042091751681762886,-0.042091751681762886,0.5034025477753292,0.6642837743839396,down
f67,0.03961864006919019,0.03961864006919019,0.5288267611316072,0.6907125043351604,up
f52,0.03759643525633444,0.03759643525633444,0.5500877562960708,0.7066080383703025,up
f70,-0.0369349122789006,-0.0369349122789006,0.557132592497852,0.7066080383703025,down
f126,0.03689510509754517,0.03689510509754517,0.5575579052765668,0.7066080383703025,up
f14,-0.030233921593888206,-0.030233921593888206,0.6308471079139331,0.7916512726763082,down
f77,-0.028123773627610007,-0.028123773627610007,0.6548876040265056,0.8138409059746865,down
f116,-0.02720531338870022,-0.02720531338870022,0.6654654957319404,0.819034456285465,down
f21,0.02235897000041027,0.02235897000041027,0.7223391091857461,0.8591747384064176,up
